chr	start	end	strand	pvalue	qvalue	meth.diff
chr11	3153226	3153226	+	0.667243040422356	0.855760445896761	2.87356321839081
chr11	3153460	3153460	+	0.597512409025743	0.827893465964373	-0.924763328350775
chr11	3153553	3153553	+	0.292159820156709	0.667911943202538	-4.05879991972707
chr11	3153585	3153585	+	0.496291019394061	0.784291632492229	1.29862797131726
chr11	3153648	3153648	+	0.37221218469567	0.717180545274862	-2.34150949762137
chr11	3153828	3153828	+	0.876456838861639	0.915075588937991	-0.2452216820093
chr11	3154399	3154399	+	0.680276600948746	0.85963470987091	0.341871311487785
chr11	3154415	3154415	+	0.509008405231684	0.791963276764936	0.95601055176392
chr11	3154451	3154451	+	0.270754528656058	0.655425241612655	-1.79716981132075
chr11	3154465	3154465	+	0.580035875531954	0.822250289855653	-0.94788103658183
chr11	3155235	3155235	+	0.799222181790469	0.893480756781432	-0.346880928977987
chr11	3155276	3155276	+	0.885543296344713	0.915075588937991	-0.33479148439779
chr11	3155462	3155462	+	0.053823800458817	0.37123253162885	-6.5558747770953
chr11	3155574	3155574	+	0.829303498290046	0.901715928690936	0.311278704512474
chr11	3155808	3155808	+	0.321262878681368	0.689071075943864	-3.40928702255229
chr11	3155878	3155878	+	0.843151747382548	0.90605292507372	-0.417874396135265
chr11	3155885	3155885	+	0.414517775939351	0.742938435448816	0.96726802609155
chr11	3155942	3155942	+	0.54594844121003	0.807908404604035	0.499916331994645
chr11	3156007	3156007	+	0.898607438817236	0.915075588937991	0.273357908325944
chr11	3156135	3156135	+	0.938751013468921	0.915075588937991	0.165373833047555
chr11	3156158	3156158	+	0.916144634626195	0.915075588937991	-0.0862420751946757
chr11	3156418	3156418	+	0.256690118343252	0.646376868336793	1.47172520432958
chr11	3156520	3156520	+	0.170340388541519	0.582290554819017	1.70412224137564
chr11	3156717	3156717	+	0.679822674488211	0.859573476420929	0.42144871778208
chr11	3156782	3156782	+	0.443461534399015	0.758665983094098	-1.48088531187123
chr11	3156821	3156821	+	0.206770892259784	0.613540836454845	1.23301794453508
chr11	3156834	3156834	+	0.561179862584019	0.8151069317741	-1.24073898517376
chr11	3156957	3156957	+	0.887090339538339	0.915075588937991	0.130377592076756
chr11	3157057	3157057	+	0.690816073647527	0.862570818277842	0.691800423043432
chr11	3157198	3157198	+	0.075581091493299	0.429204871774314	-1.31485135207502
chr11	3157387	3157387	+	0.895465797943349	0.915075588937991	-0.207955463769416
chr11	3157834	3157834	+	0.323271178897109	0.689550849743323	-3.31797235023041
chr11	3157836	3157836	+	0.914356088852221	0.915075588937991	-0.588235294117645
chr11	3157838	3157838	+	0.633992758244916	0.842235277098088	-2.39585581696525
chr11	3157844	3157844	+	0.0830475302137108	0.446123357574678	-4.82140819354102
chr11	3157882	3157882	+	0.78786577096992	0.889493636314186	1.06406810035843
chr11	3157901	3157901	+	0.937406300801625	0.915075588937991	0.118332192272907
chr11	3157903	3157903	+	0.669368564646791	0.856785623394458	-0.718842081404009
chr11	3158211	3158211	+	0.27692262062723	0.657491860216861	1.47806698900218
chr11	3158322	3158322	+	0.186219889376065	0.599086938019736	-3.42969551830311
chr11	3158328	3158328	+	0.748740470201654	0.878301298432022	0.407620735489578
chr11	3158333	3158333	+	0.121018218301577	0.517303375815645	-2.65982512173413
chr11	3158344	3158344	+	0.470129119634381	0.772698042148307	1.46140300708878
chr11	3158353	3158353	+	0.902239922816352	0.915075588937991	-0.331520834489263
chr11	3158463	3158463	+	0.374513810343941	0.719263259777961	-1.40424188477543
chr11	3158482	3158482	+	0.86601125759836	0.913259383894062	-0.1493468369294
chr11	3158627	3158627	+	0.0493697040275847	0.356518584907312	2.94658984383931
chr11	3158645	3158645	+	0.138466418461877	0.544032839279265	2.81561315571672
chr11	3158688	3158688	+	0.542893242145062	0.806536998878651	0.772872564001481
chr11	3158718	3158718	+	0.793442741824477	0.891177369433988	0.523077963122576
chr11	3158862	3158862	+	0.462306179031498	0.769288363315596	-1.07759042235466
chr11	3159014	3159014	+	0.0915679104825496	0.460877436514059	2.03372365339579
chr11	3159051	3159051	+	0.44598042367067	0.759758793068322	-0.800197351177179
chr11	3159172	3159172	+	0.378660094274143	0.722359940862941	2.46249184605349
chr11	3159358	3159358	+	0.336938814787267	0.697821214378523	-2.65232591324201
chr11	3159712	3159712	+	0.0000385177495893214	0.00158339438190211	-7.47217300440689
chr11	3160011	3160011	+	0.40458410141719	0.737987904165419	-1.06398451063984
chr11	3160027	3160027	+	0.65249695211965	0.850171229243923	-0.505090433147981
chr11	3160125	3160125	+	0.263927814403492	0.649789747247565	0.839145180194416
chr11	3160242	3160242	+	0.553568921402295	0.811110335135838	0.649561741475635
chr11	3160484	3160484	+	0.330312604710626	0.692827161137275	1.14088780954275
chr11	3160869	3160869	+	0.757472705452655	0.880944651279232	0.669490520399096
chr11	3161101	3161101	+	0.796769280985338	0.892723816789428	-0.394433002558825
chr11	3161142	3161142	+	0.577048728371381	0.821206874665429	1.01797030338725
chr11	3161622	3161622	+	0.609024822271515	0.831449832383306	1.08926918909228
chr11	3161747	3161747	+	0.180025083801351	0.592701829291745	-1.97450182129848
chr11	3161954	3161954	+	0.560746793809778	0.815017079007003	-0.80128205128206
chr11	3162077	3162077	+	0.0519878154399447	0.364523366647504	-1.65676380898487
chr11	3162263	3162263	+	0.042985547392526	0.333114721516949	-4.47862989788067
chr11	3162378	3162378	+	0.810078188927698	0.897715605170309	0.235884267415126
chr11	3162480	3162480	+	0.903782931099287	0.915075588937991	0.883095037846932
chr11	3162560	3162560	+	0.48935494855801	0.781248997687158	-2.90534208059981
chr11	3162637	3162637	+	0.838717142862354	0.904385791718534	-0.59910414333707
chr11	3162975	3162975	+	0.95405730389058	0.915075588937991	0.0716462046525868
chr11	3163306	3163306	+	0.251790106796033	0.6423396792873	1.29640410192109
chr11	3163462	3163462	+	0.837322941771946	0.904181303054867	-0.495613862673538
chr11	3163831	3163831	+	0.182464383631174	0.595277856495254	-1.62328575426812
chr11	3163916	3163916	+	0.233171307542185	0.635184133575249	-1.0671214231451
chr11	3163981	3163981	+	0.386725082088036	0.727151555472835	-1.82381557338952
chr11	3164067	3164067	+	0.0855096683771133	0.449205506422786	-1.5339983422414
chr11	3164290	3164290	+	0.256163338205678	0.645958372487936	-4.27280939476061
chr11	3164673	3164673	+	0.168462326025676	0.579682082626505	-2.721552969835
chr11	3164703	3164703	+	0.715589203600814	0.869534845652744	0.698964778134159
chr11	3164930	3164930	+	0.707802764820725	0.867034486510621	0.477580137113209
chr11	3165003	3165003	+	0.217942665719181	0.625487551616598	-1.44351691333562
chr11	3165016	3165016	+	0.747636857012781	0.877647378856263	0.269220450930086
chr11	3165020	3165020	+	0.969622522253594	0.915075588937991	-0.0326958962662882
chr11	3165056	3165056	+	0.486538159133991	0.780311633121243	-1.25628884285292
chr11	3165135	3165135	+	0.265672661652422	0.651098909960484	4.01307337182872
chr11	3165386	3165386	+	0.826054567420368	0.900384975644176	-0.268120227030366
chr11	3165499	3165499	+	0.00048686556541298	0.0137039594646076	-7.05714382021391
chr11	3165533	3165533	+	0.000132084674289356	0.0045335859152597	-8.81934752922463
chr11	3165626	3165626	+	0.827339044535699	0.900428160823435	0.413607212566225
chr11	3165652	3165652	+	0.27789048819478	0.657923290766578	-2.09290012033694
chr11	3165854	3165854	+	0.158126850238184	0.56717517109953	-2.36648664866487
chr11	3165942	3165942	+	0.739763634347729	0.875447070947247	0.435585086747869
chr11	3166911	3166911	+	0.202643941059576	0.610352212922128	-1.61744567604578
chr11	3167284	3167284	+	0.571351486147539	0.820027120700955	-0.465697294723928
chr11	3167300	3167300	+	0.377154251238324	0.721400039010739	0.980619573275843
chr11	3167312	3167312	+	0.30728163900663	0.678983179117608	1.06919668672657
chr11	3167334	3167334	+	0.922113852512736	0.915075588937991	0.13300763262224
chr11	3167614	3167614	+	0.159371179881956	0.568498000345667	-3.20137514795037
chr11	3167666	3167666	+	0.0604539353107033	0.387319646063199	-2.71274247954972
chr11	3167687	3167687	+	0.103545794927948	0.480512932685726	2.05359051713898
chr11	3167770	3167770	+	0.137905199771905	0.543718140132294	3.07595203029666
chr11	3167872	3167872	+	0.340139477754433	0.699412646963149	-3.07922850099096
chr11	3167873	3167873	+	0.332136890149669	0.69419085830856	-1.97689489997183
chr11	3168031	3168031	+	0.850690035297365	0.908649489010504	-0.17771878955154
chr11	3168200	3168200	+	0.652430560060039	0.850171229243923	1.0374388468912
chr11	3169227	3169227	+	0.466866228462459	0.770907796464026	-2.15011137539171
chr11	3169266	3169266	+	0.818981458669048	0.899493799300793	0.479703576272861
chr11	3169561	3169561	+	0.766712670442163	0.883898006647724	0.753766574463366
chr11	3169737	3169737	+	0.000685567478668623	0.0184451201279634	-6.45553797127872
chr11	3169784	3169784	+	0.0000234479461303699	0.0010727885862406	-9.42785119547781
chr11	3170154	3170154	+	0.286807372986216	0.663320014936165	-3.80388841927303
chr11	3170238	3170238	+	0.742919519991286	0.875980524427188	-1.909109773812
chr11	3170332	3170332	+	0.581572729338448	0.822584480915354	-1.75123484508307
chr11	3170353	3170353	+	0.795434740975877	0.892343327109217	-0.760991435864411
chr11	3170366	3170366	+	0.818637278825011	0.899493799300793	-0.270484232748384
chr11	3170647	3170647	+	0.572351020492189	0.820027120700955	-0.825068898923043
chr11	3170700	3170700	+	0.742389237131654	0.875921492156921	-0.43292354310932
chr11	3170866	3170866	+	0.44992275245657	0.762378801167768	0.506654567453113
chr11	3171173	3171173	+	0.472957823298941	0.774699659238017	1.12791197983896
chr11	3171241	3171241	+	0.306483040778131	0.678211939027386	1.02177234530176
chr11	3171473	3171473	+	0.999740572702387	0.915075588937991	-0.00033871896487625
chr11	3171648	3171648	+	0.202322076261148	0.610171827873065	-1.90541781450873
chr11	3171664	3171664	+	0.915538259154864	0.915075588937991	0.40177992828444
chr11	3171790	3171790	+	0.455282009872853	0.764950200422721	2.94970631424376
chr11	3172165	3172165	+	0.125185127175307	0.523897119212856	2.99506530300908
chr11	3172342	3172342	+	0.986134046409613	0.915075588937991	-0.0295015907391782
chr11	3172370	3172370	+	0.295480975836646	0.670312364779385	1.43155072247877
chr11	3172501	3172501	+	0.0733058077634766	0.422612844958972	-2.23314223314223
chr11	3172578	3172578	+	0.53607685084113	0.803267789869447	0.521306292671442
chr11	3172645	3172645	+	0.916562301260772	0.915075588937991	-0.0795573804583859
chr11	3172692	3172692	+	0.800104327112275	0.893828999620362	-0.281729017292554
chr11	3172710	3172710	+	0.995802470210618	0.915075588937991	0.0109193820527209
chr11	3172834	3172834	+	0.090519707756729	0.45973616776405	2.15363905194863
chr11	3172911	3172911	+	0.842091776392811	0.905661257303148	0.444283512837573
chr11	3173017	3173017	+	0.660544550049384	0.854387366785005	0.49570647931303
chr11	3173238	3173238	+	0.105681011533614	0.484081886914065	-4.25713609307359
chr11	3173281	3173281	+	0.435872047857443	0.755840418191501	-1.3995668907865
chr11	3173448	3173448	+	0.0100798776709741	0.14141040506063	2.50272123875699
chr11	3173614	3173614	+	0.604021315132667	0.829141432765665	-0.530290329399585
chr11	3173639	3173639	+	0.417481638117607	0.745190011198723	0.591993816391612
chr11	3173758	3173758	+	0.477096021653575	0.775597528983311	-1.62323205336831
chr11	3173776	3173776	+	0.694884269387943	0.864643975530447	-0.514637904468418
chr11	3173802	3173802	+	0.84854225962194	0.907872863388186	-0.163515585079199
chr11	3173806	3173806	+	0.885808253335044	0.915075588937991	-0.150164440637457
chr11	3173837	3173837	+	0.0373471362594652	0.313469715078888	3.29732857095042
chr11	3173868	3173868	+	0.428028139698478	0.750674262987895	-2.5
chr11	3173933	3173933	+	0.0532221785051693	0.369223957905522	-10.514385353095
chr11	3174118	3174118	+	0.365821207653553	0.713204139213681	2.0625017408016
chr11	3174417	3174417	+	0.000000757410757568116	0.000062271547591039	-8.91426337977052
chr11	3174444	3174444	+	0.00129736673147928	0.0308653064415414	-8.08566433566433
chr11	3174507	3174507	+	0.0169959421430716	0.198041548323191	-6.06789986133669
chr11	3174569	3174569	+	0.0257288393503127	0.255121008620051	-2.76917687828007
chr11	3174779	3174779	+	0.248018302812356	0.641178653996899	1.56772705088957
chr11	3174916	3174916	+	0.540659698462111	0.805884083959789	0.871095372374144
chr11	3175184	3175184	+	0.304558603110555	0.677685644814706	-3.36380684481951
chr11	3175195	3175195	+	0.845419462195941	0.907075564970706	0.485139277622282
chr11	3175561	3175561	+	0.219047168793595	0.626738523482758	-1.8417588145166
chr11	3175597	3175597	+	0.382402523003214	0.724336868812194	-1.21998278369795
chr11	3175614	3175614	+	0.821262430675863	0.89992394983733	0.387548958977524
chr11	3175679	3175679	+	0.620163140281313	0.83618025519404	0.684863850383588
chr11	3175694	3175694	+	0.0357037867243128	0.305042487047994	4.17866004962779
chr11	3175914	3175914	+	0.158467531522412	0.567269670991243	-2.13197763209086
chr11	3175986	3175986	+	0.104729272842249	0.48259869087674	-1.21295319829812
chr11	3175997	3175997	+	0.0923172846651052	0.462693535237178	-1.24133148404993
chr11	3176508	3176508	+	0.64298570391334	0.845910385154448	0.861945085963556
chr11	3176732	3176732	+	0.229790804344398	0.632722789874414	-2.11194108921382
chr11	3176797	3176797	+	0.270751869215949	0.655425241612655	-3.58126721763086
chr11	3176912	3176912	+	0.284473374109285	0.661834884503048	1.82258829909836
chr11	3176944	3176944	+	0.875270072497185	0.915075588937991	-0.254524886877827
chr11	3176983	3176983	+	0.20322092302844	0.610562099794504	2.82012860318949
chr11	3176998	3176998	+	0.611665880662579	0.831594040185206	0.42128635281825
chr11	3177163	3177163	+	0.323969114733567	0.689815563184231	-0.764843202502448
chr11	3177169	3177169	+	0.746447469690789	0.877124909113833	-0.773021684032665
chr11	3177377	3177377	+	0.851223868458748	0.908649489010504	0.371850971494428
chr11	3177444	3177444	+	0.0741472577921463	0.424536313608144	-2.85560812346342
chr11	3177465	3177465	+	0.88072655639689	0.915075588937991	-0.392600756605399
chr11	3177584	3177584	+	0.363536126674539	0.712027905959626	0.774391722576984
chr11	3177754	3177754	+	0.0354287455801285	0.303860629813837	3.99083674945744
chr11	3177778	3177778	+	0.992229998651406	0.915075588937991	-0.0276925462742494
chr11	3178007	3178007	+	0.813977965557529	0.898572204077269	-0.359095016859945
chr11	3178077	3178077	+	0.688521185831636	0.862127588970186	-0.293422377696507
chr11	3178187	3178187	+	0.938328007693886	0.915075588937991	-0.0488829731438933
chr11	3178212	3178212	+	0.197499045688796	0.606935826413038	1.2119611496639
chr11	3178252	3178252	+	0.958251401776691	0.915075588937991	0.0380491827860246
chr11	3178787	3178787	+	0.573523618909098	0.820027120700955	-4.13793103448277
chr11	3178867	3178867	+	0.967149471066913	0.915075588937991	0.10537004042378
chr11	3178993	3178993	+	0.00256590504286578	0.0523744334498455	-6.50920823665894
chr11	3179149	3179149	+	0.781822153816319	0.888496783620051	-0.471401194589383
chr11	3179190	3179190	+	0.192147938901435	0.601984976290426	-2.15656093205204
chr11	3179233	3179233	+	0.122327834438342	0.519291503098318	-1.21059951507096
chr11	3179415	3179415	+	0.00865802146357607	0.127691564802082	-5.59626653653856
chr11	3179470	3179470	+	0.192160425187023	0.601984976290426	-1.1237956440774
chr11	3179765	3179765	+	0.879838201845655	0.915075588937991	0.225199351263683
chr11	3179802	3179802	+	0.905658725462141	0.915075588937991	-0.0888888888888939
chr11	3179823	3179823	+	0.0398829358660632	0.322650489758982	2.12453456728266
chr11	3180022	3180022	+	0.840358047577014	0.905312716574407	-0.179397216768051
chr11	3180032	3180032	+	0.398590387833448	0.735254813600005	0.518135824840527
chr11	3180053	3180053	+	0.968466938470403	0.915075588937991	0.0449981910274962
chr11	3180070	3180070	+	0.000396634610765126	0.0114806623369602	-9.83755898338742
chr11	3180959	3180959	+	0.30107475301326	0.675803483603504	-0.887343803179851
chr11	3181024	3181024	+	0.0187447747612309	0.21024257301944	-3.43468028719743
chr11	3181038	3181038	+	0.421308079614238	0.747416564909359	-0.868690197958488
chr11	3181078	3181078	+	0.129331583854074	0.529763831512242	2.36124794745485
chr11	3181091	3181091	+	0.415695843362234	0.743805433101974	1.48080817378498
chr11	3181389	3181389	+	0.331737558730669	0.694175922866108	-0.878363903033898
chr11	3181429	3181429	+	0.539139248179386	0.805111353317515	-1.08641621259918
chr11	3181491	3181491	+	0.345847396244472	0.702168472015305	-2.49546279491832
chr11	3181623	3181623	+	0.425223400662346	0.749323884416984	-4.90196078431372
chr11	3181695	3181695	+	0.482578858836699	0.778029232946718	4.91785790484318
chr11	3181796	3181796	+	0.422933803678998	0.747995333625065	3.47536450477627
chr11	3181798	3181798	+	0.7264354650901	0.872043973192742	1.5780998389694
chr11	3181955	3181955	+	0.495114403233338	0.783943330289237	-3.06426253637976
chr11	3182093	3182093	+	0.358681312935148	0.7095149697755	-3.04702121023082
chr11	3182469	3182469	+	0.723498361470342	0.871219187601615	0.473345559470983
chr11	3182565	3182565	+	0.354532484643621	0.707231884544956	1.30700778642936
chr11	3182841	3182841	+	0.0681221456081176	0.407637826335685	2.70575228285053
chr11	3183108	3183108	+	0.774735165332066	0.887054629406611	0.3265205134357
chr11	3183119	3183119	+	0.122646918010081	0.520146378237007	-4.49575004243429
chr11	3183502	3183502	+	0.0300460060212316	0.280606293104505	4.11530984283667
chr11	3183556	3183556	+	0.190139821542457	0.601091725296414	-1.52563699276502
chr11	3183568	3183568	+	0.223699293360485	0.629052489416138	1.97966589072984
chr11	3183591	3183591	+	0.322835375918302	0.689220216394477	-1.34910544001453
chr11	3183931	3183931	+	0.603595692834933	0.829141432765665	1.16892741645707
chr11	3184039	3184039	+	0.397091692756763	0.734379297296059	0.646232439335881
chr11	3184045	3184045	+	0.0801449720084343	0.439009548194871	1.77980680164086
chr11	3184275	3184275	+	0.222917125285816	0.628664200125931	-2.7078485950046
chr11	3184713	3184713	+	0.374940995215504	0.719628822730848	2.39579797402318
chr11	3184831	3184831	+	0.109040995275169	0.491518822455117	2.00714411555186
chr11	3184881	3184881	+	0.354685898365755	0.707231884544956	0.921638268219216
chr11	3184908	3184908	+	0.577725980511832	0.821377145334301	-0.791204274558155
chr11	3184938	3184938	+	0.517207311901571	0.795414773234408	1.28680966150216
chr11	3184990	3184990	+	0.908579177976278	0.915075588937991	0.125239609979189
chr11	3184997	3184997	+	0.809443295418352	0.897318063679413	-0.219726405185805
chr11	3185006	3185006	+	0.977147972902195	0.915075588937991	-0.0201846570561659
chr11	3185074	3185074	+	0.0201362080097983	0.21998639430115	-5.07116330680076
chr11	3185082	3185082	+	0.0290306513648665	0.274858462083245	-4.93212669683257
chr11	3185511	3185511	+	0.729720083739703	0.872845318486249	-0.591039643617752
chr11	3185721	3185721	+	0.268092889703047	0.653486709483951	1.16667844580599
chr11	3185961	3185961	+	0.527277812475476	0.797642869689158	-0.656789444209738
chr11	3186101	3186101	+	0.508824020094291	0.791828644155818	-1.11584636778326
chr11	3186250	3186250	+	0.462088933393006	0.769198797671057	-1.90161644672709
chr11	3186276	3186276	+	0.377721175772366	0.721816952818579	0.833980833980834
chr11	3186280	3186280	+	0.448227643398372	0.761543899448219	0.862142384518128
chr11	3186288	3186288	+	0.230403863223619	0.63298725808669	1.03138029405311
chr11	3186292	3186292	+	0.865724730316971	0.913251666155562	-0.32477737035097
chr11	3186311	3186311	+	0.360587690125013	0.710470815399974	-1.04921803786444
chr11	3186328	3186328	+	0.551731537497384	0.810091442988726	-1.08871278944997
chr11	3186342	3186342	+	0.040283456906529	0.323449931746464	-4.5242613174302
chr11	3186411	3186411	+	0.439653039280897	0.757566054600444	-2.85607744056497
chr11	3186587	3186587	+	0.478753311921018	0.776171360807491	-1.32353791866721
chr11	3186732	3186732	+	0.269922412209495	0.654939013218041	15.2492668621701
chr11	3187081	3187081	+	0.575314619102686	0.820193556153898	-0.475442675680465
chr11	3187246	3187246	+	0.467595428792307	0.771410816078098	1.07417514829563
chr11	3187261	3187261	+	0.477997440360701	0.77591718591913	0.596865302628391
chr11	3187267	3187267	+	0.320639111967829	0.689071075943864	-1.37272909876845
chr11	3187428	3187428	+	1	0.915075588937991	0
chr11	3187608	3187608	+	0.202383637054905	0.610171827873065	2.62641221545331
chr11	3187865	3187865	+	0.932305369102675	0.915075588937991	0.0701570880981689
chr11	3187975	3187975	+	0.731886601511436	0.87350919331507	0.251769267682063
chr11	3188251	3188251	+	0.741577039437947	0.875632471490199	0.30011655011655
chr11	3188270	3188270	+	0.517579808708088	0.795725529825758	-1.45470706856293
chr11	3188369	3188369	+	0.100802473700793	0.477077209472072	-5.43711421442017
chr11	3188560	3188560	+	0.280746203058974	0.659396028714098	2.46598639455782
chr11	3188733	3188733	+	0.445413000782486	0.759677512709899	-0.868422572633287
chr11	3189189	3189189	+	0.186102870171243	0.599086938019736	-3.96498998207319
chr11	3189254	3189254	+	0.385348036924708	0.726171109518379	-1.89817103311913
chr11	3189268	3189268	+	0.779732737037937	0.888102215872357	0.295907970245543
chr11	3189304	3189304	+	0.254393047004045	0.644824102692776	2.12430524332029
chr11	3189316	3189316	+	0.357532911393054	0.70898036758835	-0.969406203423617
chr11	3189320	3189320	+	0.392630901991493	0.731409641480208	-0.641591679982068
chr11	3189903	3189903	+	0.752838649956485	0.879606305942365	-0.568575645636094
chr11	3190212	3190212	+	0.984165333952603	0.915075588937991	0.0241032076395697
chr11	3190268	3190268	+	0.695629586938507	0.864870962056216	0.339197493673937
chr11	3190284	3190284	+	0.604126589080716	0.829141432765665	0.714305943214255
chr11	3190482	3190482	+	0.149177188343012	0.556396944536916	1.86641369693922
chr11	3190678	3190678	+	0.888856379490396	0.915075588937991	0.113821138211379
chr11	3190713	3190713	+	0.643683324398652	0.845978211089882	0.953515511037639
chr11	3190730	3190730	+	0.775514632635372	0.887261023414578	0.502055859198713
chr11	3190744	3190744	+	0.0210825188587417	0.226131956334133	-5.56719355043484
chr11	3190922	3190922	+	1	0.915075588937991	0
chr11	3191102	3191102	+	0.712600316098805	0.868359893447601	-0.70420270748256
chr11	3191251	3191251	+	0.0614288537091801	0.389891584678827	-9.27536231884058
chr11	3191357	3191357	+	0.00111874312184127	0.0276967503415695	-6.59173913498466
chr11	3191377	3191377	+	0.320936525885401	0.689071075943864	-1.11346346434281
chr11	3191585	3191585	+	0.192418614513508	0.602061067360193	2.75462962962962
chr11	3191676	3191676	+	0.705555074316519	0.866657417219973	-0.729691654430731
chr11	3192000	3192000	+	0.0781730006643991	0.434810095821862	-1.64816907024656
chr11	3192012	3192012	+	0.205951411234171	0.613294245323535	-2.31984500618962
chr11	3192172	3192172	+	0.245603165082682	0.639539581524331	3.22252747252748
chr11	3192191	3192191	+	0.529117412995861	0.798481816110712	0.700332963374029
chr11	3192280	3192280	+	0.9525269857324	0.915075588937991	0.115277959774895
chr11	3192347	3192347	+	0.227917489156693	0.631925541809482	1.62295050785559
chr11	3192459	3192459	+	0.180847991653693	0.593531798103897	-2.79057157571672
chr11	3192553	3192553	+	0.447448943728873	0.760879079687627	-1.14925352354522
chr11	3192604	3192604	+	0.0280080353214956	0.269213953629467	3.89843993533561
chr11	3192755	3192755	+	0.028070498944308	0.269667717336767	-2.31375394006104
chr11	3192774	3192774	+	0.803104747902737	0.894749353621361	-0.412398616451959
chr11	3192792	3192792	+	0.42767617491561	0.750370753201805	-1.18289528122841
chr11	3192902	3192902	+	0.519472841487779	0.796160110215876	-1.89367866690144
chr11	3192948	3192948	+	0.465043419355651	0.770473837699343	-3.60204646017699
chr11	3192953	3192953	+	0.129609486958773	0.530317579263204	11.2702366127024
chr11	3192998	3192998	+	0.801721011195105	0.89429380534417	-1.3077780636309
chr11	3193007	3193007	+	0.316013487290849	0.685569120787904	3.14107829996974
chr11	3193012	3193012	+	0.388146413797989	0.727794110647685	1.26077355937033
chr11	3193028	3193028	+	0.177370313060948	0.590449910781702	3.76140954661081
chr11	3193032	3193032	+	0.0620256352620035	0.390577794760672	-6.36363636363636
chr11	3193042	3193042	+	0.767256342763277	0.883983678079582	0.973281880578547
chr11	3193056	3193056	+	0.0410415412413141	0.325842539765918	3.87797781414803
chr11	3193063	3193063	+	0.986082294172415	0.915075588937991	-0.0504201680672334
chr11	3193083	3193083	+	0.330987534279303	0.69354032297899	-1.1853892092257
chr11	3193097	3193097	+	1	0.915075588937991	0
chr11	3193132	3193132	+	0.388242052989373	0.727794110647685	-1.21475417683948
chr11	3193134	3193134	+	0.267603124679236	0.65318059162016	1.28311173743439
chr11	3193144	3193144	+	0.301352538200119	0.675831304118453	-0.819606192631939
chr11	3193152	3193152	+	0.871341631059547	0.91469368891461	0.211218775394839
chr11	3193156	3193156	+	0.641212337815437	0.845030910663762	0.551165739927806
chr11	3193164	3193164	+	0.681081284670111	0.86006169794861	0.321452882991147
chr11	3193168	3193168	+	0.0965825112158543	0.470419924809847	-2.6842799363453
chr11	3193177	3193177	+	0.286587552672439	0.66315547794048	-1.59156142365098
chr11	3193187	3193187	+	0.596063715668499	0.827858767595953	0.966558846751386
chr11	3193253	3193253	+	0.506841599907012	0.790540300024221	0.667649485536792
chr11	3193262	3193262	+	0.322262475003967	0.689220216394477	0.873513266239712
chr11	3193287	3193287	+	0.934892501152697	0.915075588937991	0.0880523491817442
chr11	3193289	3193289	+	0.590586854939985	0.826172640838267	0.488854561733165
chr11	3193291	3193291	+	0.502032437096976	0.788115806473959	-0.310495567267231
chr11	3193296	3193296	+	0.739880995845538	0.875447070947247	-0.228063626435338
chr11	3193310	3193310	+	0.416394509326877	0.744363109852687	-0.198967458826683
chr11	3193318	3193318	+	0.010182883719218	0.14217843471475	-4.44601629173486
chr11	3193340	3193340	+	0.377801703215138	0.721816952818579	-1.202306971254
chr11	3193348	3193348	+	0.627911667856466	0.83894861002857	0.433001965256563
chr11	3193355	3193355	+	0.44992667308072	0.762378801167768	-0.766069761702948
chr11	3193385	3193385	+	0.721612285618754	0.870997287373424	-0.67473857479472
chr11	3193428	3193428	+	0.898953386778649	0.915075588937991	0.129547009219633
chr11	3193436	3193436	+	0.110903459897836	0.494988614486872	-2.07925571432342
chr11	3193439	3193439	+	0.570683508596338	0.820027120700955	0.541167883485838
chr11	3193442	3193442	+	0.83206905222744	0.902615673588972	-0.250415812765459
chr11	3193445	3193445	+	0.140196643782528	0.546299629976379	-1.4521992002908
chr11	3193457	3193457	+	0.193088760348986	0.60207027657367	-0.920161439120026
chr11	3193465	3193465	+	0.826118557355449	0.900384975644176	0.13433794754979
chr11	3193471	3193471	+	0.395894431302828	0.733406324189474	1.08470556798824
chr11	3193473	3193473	+	0.826347656555475	0.900384975644176	0.14514311471715
chr11	3193478	3193478	+	0.0997028368647985	0.475040082611767	1.49979382229627
chr11	3193480	3193480	+	0.0353799619583136	0.30373697601562	2.61880207044713
chr11	3193483	3193483	+	0.2647685897598	0.649935562912709	0.93666498067807
chr11	3193509	3193509	+	0.708467811574327	0.867108602358243	0.274481045760677
chr11	3193548	3193548	+	0.220806429024098	0.627930896781232	1.1860333583949
chr11	3193558	3193558	+	0.923679819457739	0.915075588937991	0.0964694848261546
chr11	3193583	3193583	+	0.871022452708287	0.914566200065219	0.148943052106598
chr11	3193596	3193596	+	0.410216202542735	0.740976182264835	0.97324329585099
chr11	3193627	3193627	+	0.0959078355944145	0.469877025785392	1.37677410538234
chr11	3193637	3193637	+	0.309919684084866	0.680872482162432	0.700150241795383
chr11	3193660	3193660	+	0.03280522423177	0.292183106039278	1.52998105893246
chr11	3193672	3193672	+	0.68562754359105	0.861043284784551	0.292129669044949
chr11	3193675	3193675	+	0.087310230421205	0.452959655188791	1.42230265544743
chr11	3193685	3193685	+	0.125851272229099	0.524301654582873	0.855597783954465
chr11	3193698	3193698	+	0.585558624040881	0.823568075790121	0.414819687133583
chr11	3193781	3193781	+	0.0568145230424305	0.379117696257316	-3.37534288393828
