chr	start	end	strand	pvalue	qvalue	meth.diff	target.row	dist.to.feature	feature.name	feature.strand	prom	exon	intron	CpGi	shores
chr2	177315061	177315061	+	0.00237825516981058	0.0281246540897365	-9.04862317042917	8590	-7503	XR_878656.2	-	0	0	0	0	0
chr3	12726429	12726429	+	0.0048453374188089	0.0483945189196087	-35.0310559006211	8638	-745226	NM_001163328.1	+	0	0	0	0	0
chr3	113261736	113261736	+	0.00450069782038045	0.0457567528130436	-16	8738	-3038	NM_001042711.2	-	0	0	0	0	0
chr4	3225665	3225665	+	0.00178567582558496	0.0224636552243449	-25.7619047619048	8782	-5517	NR_166062.1	+	0	0	0	0	0
chr4	118548357	118548357	+	0.000475271299802304	0.00783989390435163	-5.06538400834575	9002	953	XR_001784415.1	+	1	0	0	0	0
chr4	145699728	145699728	+	0.00213853994098156	0.0259821210809201	-13.2370433305013	9090	12684	XR_390948.3	-	0	0	1	0	0
chr4	146499184	146499184	+	0.0042348079729163	0.0437106269561785	-18.8480392156863	9404	-2816	NM_001243138.1	+	0	0	0	0	0
chr4	146504012	146504012	+	0.00387354227679831	0.0407517515087006	-23.8095238095238	9409	2014	NM_001243138.1	+	0	0	1	0	0
chr4	147233650	147233650	+	0.00133167407882865	0.0178428337337394	-27.8002699055331	9583	-71954	NM_001384232.1	+	0	0	1	0	0
chr4	147266469	147266469	+	0.000968362428193843	0.0138782920976722	-17.2640382317802	9640	-39135	NM_001384232.1	+	0	0	1	0	0
chr4	147271593	147271593	+	0.0025593046548162	0.0297455859412243	-29.1025641025641	9689	-34011	NM_001384232.1	+	0	0	1	0	0
chr4	147346647	147346647	+	0.00250857592167069	0.0292998516927791	-18	9829	41045	NM_001384232.1	+	0	0	1	0	0
chr4	147349130	147349130	+	0.00407129360663702	0.0423615184925012	-9.25925925925926	9840	43528	NM_001384232.1	+	0	0	1	0	0
chr4	147391035	147391035	+	0.00237261801052568	0.0281070091062665	-20	9900	-20687	XR_001784575.1	+	0	1	0	0	0
chr4	147397954	147397954	+	0.00431566158528875	0.0443572079953721	-24.6835443037975	9910	-13768	XR_001784575.1	+	0	0	0	0	0
chr4	147404465	147404465	+	0.00251105073017001	0.0293046579199568	-10.5740740740741	9971	-7257	XR_001784575.1	+	0	0	0	0	0
chr4	147420285	147420285	+	0.000271594275410655	0.00490760740775005	-4.76659270905271	9992	8565	XR_001784575.1	+	0	0	0	0	0
chr4	147425208	147425208	+	0.0031513947036561	0.0351597796580872	-23.3291298865069	10017	13488	XR_001784575.1	+	0	0	0	0	0
chr4	147425660	147425660	+	0.00243951868649454	0.0286582453110041	-22.4509449861563	10019	13940	XR_001784575.1	+	0	0	0	0	0
chr4	147691956	147691956	+	0.000323643096133866	0.0057029958164893	-39.5967741935484	10266	1164	XM_017319901.1	-	0	0	1	0	0
chr4	147709294	147709294	+	0.00260341317571764	0.0301595165684687	-36.4779874213836	10303	-6664	NM_001127188.2	-	0	0	0	0	0
chr4	147717833	147717833	+	0.00166946602241022	0.0213201801942959	-15.4471544715447	10331	-15203	NM_001127188.2	-	0	0	0	0	0
chr4	147736747	147736747	+	0.000718934084573029	0.0109772316734797	-18.8514357053683	10372	-34117	NM_001127188.2	-	0	0	0	0	1
chr4	147757807	147757807	+	0.00362682742440605	0.0389178960810954	-27.3484848484848	10460	51982	NM_001127189.3	-	0	1	0	0	0
chr4	147774684	147774684	+	0.000193006152840066	0.00366472426570293	-28.8888888888889	10473	35105	NM_001127189.3	-	0	0	1	0	0
chr5	10236861	10236861	+	0.00505782072719225	0.0495794757223682	-30.9027777777778	10526	-65525	XR_868250.2	+	0	0	0	0	0
chr5	14903538	14903538	+	0.000386189763146284	0.0066484216745283	-33.0815709969788	10551	-2567	XR_003955867.1	+	0	0	0	0	0
chr5	14921704	14921704	+	0.0031168763679779	0.0349393409606938	-15.4639175257732	10554	-6816	NM_198666.4	-	0	0	0	0	0
chr5	14924460	14924460	+	1.56843949045564e-07	7.92744424438325e-06	-46.4630779848171	10557	-9572	NM_198666.4	-	0	0	0	0	0
chr5	14955014	14955014	+	0.0010842379549123	0.0152920913330279	-17.5501493811353	10576	9722	NR_001584.3	+	0	0	1	0	0
chr5	14973475	14973475	+	7.47628467459048e-05	0.00165653092428205	-28.5782901056676	10594	5425	NM_001281514.1	-	0	0	1	0	0
chr5	14973621	14973621	+	3.28275143593059e-06	0.000107676728287936	-25.2424242424242	10597	5279	NM_001281514.1	-	0	0	1	0	0
chr5	14989497	14989497	+	0.0047063849086167	0.0472392235318466	-11.6124583381221	10603	-10543	XM_006503517.4	-	0	0	0	0	0
chr5	14994210	14994210	+	8.43155134577344e-05	0.00182547293064051	-30.7692307692308	10617	-15256	XM_006503517.4	-	0	0	0	0	0
chr5	14994671	14994671	+	4.85522562712609e-05	0.00114167956009319	-13	10621	-15717	XM_006503517.4	-	0	0	0	0	0
chr5	15000042	15000042	+	0.00237280511491101	0.0281070091062665	-22.9508196721311	10626	-21088	XM_006503517.4	-	0	0	0	0	0
chr5	15003757	15003757	+	0.00314059939896524	0.0351433678658905	-16.9599217986315	10630	-24803	XM_006503517.4	-	0	0	0	0	0
chr5	15018967	15018967	+	0.00431618943830021	0.0443572079953721	-11.9079356616014	10652	13996	XM_030254767.1	-	0	0	0	0	0
chr5	15019889	15019889	+	1.439247034411e-05	0.000404776893224181	-20.2707669688802	10656	13074	XM_030254767.1	-	0	0	0	0	0
chr5	15022576	15022576	+	2.19287101814461e-05	0.000579976704189493	-25.9230061752726	10669	10387	XM_030254767.1	-	0	0	0	0	0
chr5	15022882	15022882	+	2.72145333505591e-06	9.24690418738121e-05	-38.3638211382114	10670	10081	XM_030254767.1	-	0	0	0	0	0
chr5	15041274	15041274	+	0.00209352539794971	0.0255006606051525	-18.0946291560102	10684	-8259	XM_006503599.4	-	0	0	0	0	0
chr5	15041304	15041304	+	0.000128063825231268	0.00258029525636359	-27.5527789745799	10685	-8289	XM_006503599.4	-	0	0	0	0	0
chr5	15043598	15043598	+	0.000523830647599908	0.00856136228418601	-29.4515103338633	10688	-10583	XM_006503599.4	-	0	0	0	0	0
chr5	15054373	15054373	+	0.000934111176047893	0.013510108223844	-7.8600688186138	10703	-21358	XM_006503599.4	-	0	0	0	0	0
chr5	15462596	15462596	+	0.0017907237617094	0.0225017592235891	-28.0076512634652	10713	13941	NM_001374725.1	-	0	0	0	0	0
chr5	15483538	15483538	+	0.00146954706812683	0.0191658183866312	-17.0506912442396	10730	-7003	NM_001374725.1	-	0	0	0	0	0
chr5	15581887	15581887	+	0.00153406916047954	0.0198252646986285	-16.2365591397849	10769	4596	NM_001310450.2	+	0	1	1	0	0
chr5	15589742	15589742	+	0.000625849683627619	0.00992050487755108	-14.4832353957829	10784	12451	NM_001310450.2	+	0	0	1	0	0
chr5	15589767	15589767	+	6.1132711655327e-11	7.42095069301615e-09	-27.3806146572104	10785	12476	NM_001310450.2	+	0	0	1	0	0
chr5	15592316	15592316	+	2.07223402309174e-08	1.35628454724602e-06	-14.0664961636829	10789	12804	XR_003955869.1	-	0	0	1	0	0
chr5	15601390	15601390	+	8.40020680816265e-05	0.00182547293064051	-14.5317678584021	10803	3730	XR_003955869.1	-	0	0	1	0	0
chr5	15601571	15601571	+	8.56667790352374e-06	0.000255856654178632	-13.8250966707536	10805	3549	XR_003955869.1	-	0	0	1	0	0
chr5	15601647	15601647	+	0.00201706883538911	0.024824851437911	-10.2904524919099	10806	3473	XR_003955869.1	-	0	0	1	0	0
chr5	15602247	15602247	+	9.69524868258666e-05	0.0020644523670172	-35.9943977591036	10811	2873	XR_003955869.1	-	0	0	1	0	0
chr5	15604032	15604032	+	1.50519507531231e-06	5.5383096235526e-05	-24.2714689008287	10824	1088	XR_003955869.1	-	0	0	1	0	0
chr5	15606272	15606272	+	0.00017909242129963	0.00344661357226427	-16.2333544705136	10832	-1154	XR_003955869.1	-	0	0	0	0	0
chr5	15606923	15606923	+	0.00017526261632349	0.00340030978135659	-16.1472744881018	10836	-1805	XR_003955869.1	-	0	0	0	0	0
chr5	15610155	15610155	+	1.00160545649066e-08	6.97329859480998e-07	-28.5098406747891	10848	-5037	XR_003955869.1	-	0	1	0	0	0
chr5	15611600	15611600	+	0.000509483284873757	0.00834608090550776	-16.0227272727273	10854	-6482	XR_003955869.1	-	0	0	1	0	0
chr5	15614123	15614123	+	2.1433488898564e-05	0.000568998125849222	-18.4472809931806	10860	-4976	NM_025759.3	+	0	0	1	0	0
chr5	15615287	15615287	+	8.89179856222542e-06	0.00026309956238191	-18.9588879029873	10864	-3812	NM_025759.3	+	0	0	1	0	0
chr5	15620408	15620408	+	0.00143578640269343	0.0188749988805313	-13.0434782608696	10874	1311	NM_025759.3	+	0	1	1	0	0
chr5	15622115	15622115	+	0.00247192604678438	0.0289909921394134	-16.7791273054431	10879	3018	NM_025759.3	+	0	0	1	0	0
chr5	15623939	15623939	+	1.45756006970757e-05	0.000409042155414211	-56.2659846547314	10880	4842	NM_025759.3	+	0	0	1	0	0
chr5	15632316	15632316	+	0.0021984176444786	0.0264606154543061	-19.6143617021277	10904	1790	XR_389756.3	-	0	0	1	0	0
chr5	15680475	15680475	+	0.000832249257335804	0.0122697740987638	-13.6438356164384	10931	-235	NR_001585.3	+	1	0	0	0	0
chr5	15680643	15680643	+	2.20812010183433e-12	3.44629973536042e-10	-36.413973623276	10934	-67	NR_001585.3	+	1	0	0	0	0
chr5	15680646	15680646	+	0.00026189835087086	0.00477493048856981	-20.8333333333333	10935	-64	NR_001585.3	+	1	0	0	0	0
chr5	15689679	15689679	+	1.34729608409432e-05	0.000381855268220468	-13.5555555555556	10952	8971	NR_001585.3	+	0	0	1	0	0
chr5	26259010	26259010	+	0.00385897492878423	0.0406612959093595	-10.7142857142857	10985	1250	NM_001281527.1	+	0	1	0	0	0
chr5	32739321	32739321	+	9.8778830289848e-10	9.87978018961782e-08	-21.974367293965	11071	1660	XM_006504002.4	-	0	1	0	0	0
chr5	32739333	32739333	+	8.76905364620363e-11	1.02929320146236e-08	-27.484559824139	11072	1648	XM_006504002.4	-	0	1	0	0	0
chr5	32739345	32739345	+	1.5251128431031e-11	2.12360409516933e-09	-27.3198977289818	11073	1636	XM_006504002.4	-	0	1	0	0	0
chr5	93500943	93500943	+	0.00090268251811318	0.0131358131338322	-30.1932367149758	11182	35389	XM_006535296.3	-	0	0	1	0	0
chr5	93695371	93695371	+	0.00226291584571893	0.0271002959259311	-8.39160839160839	11460	-23863	NM_001164284.2	-	0	0	0	0	0
chr6	47753331	47753331	+	0.00118736788924304	0.0163885931033166	-11.7117117117117	11780	-1935	XR_003956295.1	+	0	0	0	1	0
chr6	49495463	49495463	+	0.000264167831118432	0.0048101328969269	-43.0555555555556	11820	78002	XM_030255669.1	+	0	0	0	0	0
chr7	11606520	11606520	+	0.000787272277039276	0.0117699088843873	-37.5168690958165	11949	64000	NM_145843.1	-	0	0	0	0	0
chr7	11606568	11606568	+	0.00218849051962876	0.0263634724251371	-31.1100049776008	11953	63952	NM_145843.1	-	0	0	0	0	0
chr7	20063553	20063553	+	0.00447392975583824	0.0455498237702582	-38.2608695652174	11992	-37605	NM_001166736.1	+	0	0	0	0	0
chr7	20780652	20780652	+	0.00355066451104965	0.0382577333189685	-12.7783669141039	12009	-6633	NM_001166716.1	+	0	0	0	0	0
chr7	21258491	21258491	+	0.00373310938399333	0.0396939938931318	-24.8148148148148	12077	2127	NM_001166757.1	-	0	0	0	0	0
chr8	15519940	15519940	+	0.00117277146055437	0.0162367053440581	-17.8334143574785	12368	-10461	XR_001778522.1	+	0	0	0	0	0
chr8	15519990	15519990	+	0.00128351084839064	0.0173447712000754	-28.2407407407407	12378	-10411	XR_001778522.1	+	0	0	0	0	0
chr8	15519995	15519995	+	0.00120923885708947	0.0165937098500736	-30.1495016611296	12380	-10406	XR_001778522.1	+	0	0	0	0	0
chr8	19683798	19683798	+	0.00400913263366171	0.0418989090478943	-26.4242424242424	12387	-20513	XM_017312928.1	+	0	0	0	0	0
chr8	19703470	19703470	+	0.00139054837483445	0.0184184874514309	-12.4801394085388	12427	-841	XM_017312928.1	+	1	0	0	0	0
chr8	19703550	19703550	+	0.00373387271492967	0.0396939938931318	-12.4407582938389	12430	-761	XM_017312928.1	+	1	0	0	0	0
chr8	19711374	19711374	+	0.00216354207403851	0.0261962472469222	-24.6845746845747	12478	7065	XM_017312928.1	+	0	0	1	0	0
chr8	19784875	19784875	+	0.00348880982851868	0.0379113087994581	-15.7965796579658	12538	55301	NM_001039553.2	+	0	0	0	1	0
chr8	19786524	19786524	+	2.45247255847422e-05	0.000636778773160096	-30.1587301587302	12561	56950	NM_001039553.2	+	0	0	0	0	1
chr8	20297223	20297223	+	0.00226226312605534	0.0271002959259311	-21.6216216216216	12791	210	NR_030708.1	-	1	0	1	1	0
chr8	20381428	20381428	+	0.000202588294828017	0.00381605610091406	-13.4383128948346	13117	-18227	NM_001177408.1	-	0	0	0	0	0
chr8	20590760	20590760	+	0.000265035703062622	0.00481975647648395	-28.5569105691057	13423	-23644	XR_003947210.1	+	0	0	0	0	0
chr8	20592703	20592703	+	0.00164941740801801	0.0210857116156333	-26.5151515151515	13432	-21701	XR_003947210.1	+	0	0	0	0	0
chr8	20593225	20593225	+	0.000604093755709051	0.00962938143601934	-26.1463710901913	13435	-21179	XR_003947210.1	+	0	0	0	0	0
chr8	20599110	20599110	+	0.0018512980190495	0.0231456697756166	-23.0392156862745	13481	-15294	XR_003947210.1	+	0	0	0	0	0
chr8	69474225	69474225	+	0.00115863227426941	0.0161246063562616	-7.69958174213493	13661	-20178	XM_017313037.1	-	0	1	0	0	0
chr8	71146436	71146436	+	0.00488219562267878	0.0486941663771138	-22.2096041531473	13701	6069	NM_001324526.1	+	0	0	1	0	0
chr8	71808289	71808289	+	0.000763280165859361	0.0114837500300663	-21.7391304347826	13775	-7699	XR_870508.2	+	0	0	0	0	0
chr8	71835365	71835365	+	0.00018377042849385	0.00352708280633836	-36.534264513313	13923	19379	XR_870508.2	+	0	0	1	0	0
chr9	3000633	3000633	+	0.00147507463728468	0.0191937624790565	-0.766919308873781	14103	38111	NR_039546.1	-	0	0	0	0	0
chr9	3001900	3001900	+	0.00116029459551362	0.0161246063562616	-3.8322365151003	14179	36844	NR_039546.1	-	0	0	0	0	0
chr9	3004199	3004199	+	2.87984956969486e-05	0.000733005699370204	-0.961139510774023	14270	34545	NR_039546.1	-	0	0	0	0	0
chr9	3005701	3005701	+	0.00371243018983894	0.03952521252273	-9.375	14329	33043	NR_039546.1	-	0	0	0	0	0
chr9	3006830	3006830	+	0.00123522011590508	0.0168849802001795	-0.414815379410216	14356	31914	NR_039546.1	-	0	0	0	0	0
chr9	3012276	3012276	+	0.000463791760440769	0.00768624023906458	-14.8933092224231	14481	26468	NR_039546.1	-	0	0	0	0	0
chr9	3015410	3015410	+	0.00421266998003215	0.0435454168969449	-9.60516870064608	14587	23334	NR_039546.1	-	0	0	0	0	0
chr9	3018025	3018025	+	0.00463312740343948	0.0467351171383881	-11.2179487179487	14669	20719	NR_039546.1	-	0	0	0	0	0
chr9	3023678	3023678	+	0.000489634591510957	0.00804878074829096	-15.3397172822617	14893	15066	NR_039546.1	-	0	0	0	0	0
chr9	3024165	3024165	+	0.00161088280590813	0.0206488530330677	-0.365367221658564	14923	14579	NR_039546.1	-	0	0	0	0	0
chr9	3025082	3025082	+	0.000127383650920571	0.00257353521056782	-1.89988468813309	14997	13662	NR_039546.1	-	0	0	0	0	0
chr9	3025859	3025859	+	0.000610977722816966	0.00972819503013608	-1.08844523147261	15040	12885	NR_039546.1	-	0	0	0	0	0
chr9	3029618	3029618	+	0.00461289946790386	0.0465742996671301	-3.9161256805789	15141	9126	NR_039546.1	-	0	0	0	0	0
chr9	3029840	3029840	+	8.10059502859373e-06	0.000243751148173576	-1.3047974348177	15155	8904	NR_039546.1	-	0	0	0	0	0
chr9	3038139	3038139	+	0.0019079742657116	0.023666758200248	-24.6498599439776	15401	605	NR_039546.1	-	1	0	0	0	0
chr9	59757070	59757070	+	0.00241564714356699	0.0284720145786098	-12.5	15543	5812	XM_006511208.3	+	0	0	1	0	0
chr9	65312545	65312545	+	0.00328535967731331	0.0363121147779739	-22.1830985915493	15546	18287	NM_011802.3	+	0	0	1	0	0
chr9	84100013	84100013	+	0.00234912275427219	0.027943006540273	-30.9090909090909	15556	-75226	XR_001779250.2	-	0	0	1	0	0
chrM	4353	4353	+	0.00114490193723499	0.015957536769937	-0.277665681392258	15679	441	NP_904329.1	+	1	1	0	0	0
chrM	5340	5340	+	0.000448327671812726	0.00751768081649701	-0.423099544431955	15691	14	NP_904330.1	+	1	1	0	0	0
chrM	5439	5439	+	0.00107474281627673	0.0151883374207973	-0.412344617586624	15695	113	NP_904330.1	+	1	1	0	0	0
chrX	5367675	5367675	+	4.96368339836338e-06	0.000157681591276639	-45.9073359073359	15906	101591	NM_010850.2	-	0	0	0	0	0
chrX	9572236	9572236	+	0.00292858547707273	0.0330635141699	-16.8679245283019	15911	156	NM_001085517.2	-	1	1	0	0	0
chrX	31144722	31144722	+	1.9283932049138e-05	0.000521684624075645	-26.4784946236559	15965	27148	XM_003688961.3	+	0	0	0	0	0
chrX	31735487	31735487	+	0.00355072864400019	0.0382577333189685	-31.9047619047619	16106	-18253	XM_003688963.3	-	0	0	0	0	0
chrX	33920703	33920703	+	0.00117293385721717	0.0162367053440581	-30.1116427432217	16130	35891	NM_001374720.1	-	0	0	0	0	0
chrX	94972528	94972528	+	0.00145310932015257	0.0190388518188055	-11.879493324204	16240	54155	NM_178753.4	-	0	0	0	0	0
chrX	126691366	126691366	+	0.00497057327452645	0.0492507572836036	-25.9721203228173	16274	142639	NM_177705.3	-	0	0	0	0	0
chrX	126693219	126693219	+	0.000451709433321581	0.00754765398586428	-15.40625	16275	140786	NM_177705.3	-	0	0	0	0	0
chrX	129399075	129399075	+	0.00093143216560463	0.0134850938033928	-30.5232558139535	16323	-242191	XR_003953210.1	-	0	0	0	0	0
chrX	169973121	169973121	+	0.000398581983386842	0.00683689759162568	-34.6267553584627	16351	5797	NR_029457.1	-	0	0	1	0	0
chrX	169978777	169978777	+	0.00104986605872089	0.0148960652396663	-44.8695652173913	16366	141	NR_029457.1	-	1	1	1	0	0
chrX	169978790	169978790	+	0.00146861390326088	0.0191658183866312	-30.4761904761905	16367	128	NR_029457.1	-	1	1	1	0	0
chrX	169978999	169978999	+	0.000344924877910243	0.00603309602283	-43.7984496124031	16368	-83	NR_029457.1	-	1	0	1	0	0
chrX	169979068	169979068	+	1.02414019301313e-06	3.93123887848752e-05	-44.4032158317873	16369	-152	NR_029457.1	-	1	0	1	0	0
chrX	169979253	169979253	+	0.000154295943650978	0.00306492756218594	-33.4864864864865	16371	-76	XM_006528737.4	+	1	0	1	0	0
chrX	169979278	169979278	+	1.48325884308926e-05	0.000413876636999172	-34.8007801616049	16372	-51	XM_006528737.4	+	1	0	1	0	0
chrX	169979281	169979281	+	1.82731539435826e-05	0.000497181267956448	-36.0095389507154	16373	-48	XM_006528737.4	+	1	0	1	0	0
chrX	169979293	169979293	+	1.12348704232796e-09	1.10809583726577e-07	-51.3532763532763	16374	-36	XM_006528737.4	+	1	0	1	0	0
chrX	169979300	169979300	+	2.57421810871413e-08	1.59654662613898e-06	-39.9701816210355	16375	-29	XM_006528737.4	+	1	0	1	0	0
chrX	169979321	169979321	+	0.00416609748068177	0.043126783024577	-23.8095238095238	16376	-8	XM_006528737.4	+	1	0	1	0	0
chrX	169979324	169979324	+	0.00282498128179044	0.0322527642249432	-24.9162405219538	16377	-5	XM_006528737.4	+	1	0	1	0	0
chrX	169979328	169979328	+	4.54163672903548e-06	0.000145935809579847	-36.0392156862745	16378	0	XM_006528736.4	+	1	0	1	0	0
chrX	169979334	169979334	+	4.97378788844188e-06	0.000157681591276639	-35.3506787330317	16379	7	XM_006528736.4	+	1	1	1	0	0
chrX	169979338	169979338	+	0.000311628688433384	0.00551867490296394	-29.247311827957	16380	11	XM_006528736.4	+	1	1	1	0	0
chrX	169979377	169979377	+	7.31045852821149e-06	0.00022138261986092	-41.2558685446009	16381	50	XM_006528736.4	+	1	1	1	0	0
chrX	169979414	169979414	+	0.00237220825693448	0.0281070091062665	-28.2133488778782	16384	87	XM_006528736.4	+	1	1	1	0	0
chrX	169987265	169987265	+	1.04847622458773e-06	4.01380643389714e-05	-52.4900036350418	16508	7270	XM_006528739.4	+	0	0	1	1	0
chrX	169994026	169994026	+	0.0021698864816706	0.0262506864667338	-17.8494623655914	16530	14031	XM_006528739.4	+	0	0	0	1	0
chrX	169994046	169994046	+	0.00127260173444249	0.0172687344733997	-19.6332499810563	16531	14051	XM_006528739.4	+	0	0	0	1	0
chrX	169994048	169994048	+	0.00320927455785769	0.0356781510985271	-18.6928104575163	16532	14053	XM_006528739.4	+	0	0	0	1	0
chrX	169994064	169994064	+	0.00428162908994694	0.0440696806616729	-18.7053281351527	16533	14069	XM_006528739.4	+	0	0	0	1	0
chrX	169994076	169994076	+	0.0038793971738784	0.0407831384479528	-17.4825174825175	16535	14081	XM_006528739.4	+	0	0	0	1	0
chrX	169994202	169994202	+	0.00453446245630473	0.04603411979651	-13.8003459352607	16550	14207	XM_006528739.4	+	0	0	0	1	0
chrX	170005333	170005333	+	5.27253388092582e-05	0.00122962825528742	-32.0257695060845	16568	-5193	NR_137282.1	+	0	0	0	0	0
chrX	170005372	170005372	+	2.00021966363151e-05	0.000536010837134052	-29.8399106478034	16570	-5154	NR_137282.1	+	0	0	0	0	0
chrX	170005381	170005381	+	0.00157573679813097	0.020271521736825	-22.547508988187	16572	-5145	NR_137282.1	+	0	0	0	0	0
chrX	170005539	170005539	+	1.91821751639992e-05	0.000519922141893061	-25.7264957264957	16579	-4987	NR_137282.1	+	0	0	0	0	0
chrY	90739085	90739085	+	5.09482538048079e-06	0.000160444380002523	-9.375	16622	-3644	XM_030251621.1	+	0	0	0	0	1
chrY	90739155	90739155	+	0.00434392881395917	0.0445705926038041	-4.39560439560439	16630	-3574	XM_030251621.1	+	0	0	0	0	1
chrY	90740548	90740548	+	0.000900005587679477	0.0131102911853767	-35.7241379310345	16665	-2181	XM_030251621.1	+	0	0	0	0	1
chrY	90798008	90798008	+	1.78386926978901e-06	6.41412879215508e-05	-13.4161114476075	16689	4323	XR_001782922.1	+	0	0	1	0	0
chrY	90798037	90798037	+	0.00129225358339244	0.0174297485395323	-12.4475524475524	16690	4352	XR_001782922.1	+	0	0	1	0	0
chrY	90799332	90799332	+	9.30709322697281e-05	0.00199375726703684	-27.1794871794872	16707	5647	XR_001782922.1	+	0	0	1	0	0
chrY	90799354	90799354	+	0.00012383312789087	0.00251972513289798	-25.0398724082935	16708	5669	XR_001782922.1	+	0	0	1	0	0
chrY	90799391	90799391	+	0.00282843168147362	0.0322644253563869	-21.056622851365	16709	5706	XR_001782922.1	+	0	0	1	0	0
chrY	90799436	90799436	+	0.000107045664734466	0.00224238994388117	-27.8257978723404	16711	5751	XR_001782922.1	+	0	0	1	0	0
chrY	90800715	90800715	+	1.74838133564738e-06	6.30248306571741e-05	-31.5866941418899	16745	7030	XR_001782922.1	+	0	0	1	0	0
chrY	90800756	90800756	+	2.33368882261868e-08	1.48631147475629e-06	-35.140056022409	16746	7071	XR_001782922.1	+	0	0	1	0	0
chrY	90800777	90800777	+	2.05468459722577e-09	1.88271773973363e-07	-38.302463585686	16747	7092	XR_001782922.1	+	0	0	1	0	0
chrY	90800953	90800953	+	0.00504082739995478	0.0495456725193419	-8.63636363636364	16749	7268	XR_001782922.1	+	0	0	1	0	0
chrY	90801782	90801782	+	2.15591505799953e-05	0.000571266298356969	-16.4649311888576	16761	8097	XR_001782922.1	+	0	0	1	0	0
chrY	90801944	90801944	+	0.00266932958712658	0.0307766905204371	-9.00584795321638	16766	8259	XR_001782922.1	+	0	0	1	0	0
chrY	90803613	90803613	+	0.00111814340814105	0.01567688635501	-24.2117117117117	16798	9928	XR_001782922.1	+	0	0	1	0	0
chrY	90803629	90803629	+	0.000308506163225714	0.00547019837484435	-27.6864158594278	16799	9944	XR_001782922.1	+	0	0	1	0	0
chrY	90803650	90803650	+	5.92983593906461e-06	0.000183886119245746	-32.5438596491228	16800	9965	XR_001782922.1	+	0	0	1	0	0
chrY	90803666	90803666	+	0.00264785623725521	0.0305994955208509	-19.3663771078181	16801	9981	XR_001782922.1	+	0	0	1	0	0
chrY	90803695	90803695	+	2.44145235005266e-05	0.000635078422658557	-28.1215347083611	16802	10010	XR_001782922.1	+	0	0	1	0	0
chrY	90805139	90805139	+	0.00318022011414505	0.0354257246654463	-22.0934614659883	16829	11454	XR_001782922.1	+	0	0	1	0	0
chrY	90805164	90805164	+	2.93658487664914e-05	0.000742126585698637	-25.3955612190719	16830	11479	XR_001782922.1	+	0	0	1	0	0
chrY	90805180	90805180	+	0.000892041915457022	0.0130076263255415	-18.1593406593407	16831	11495	XR_001782922.1	+	0	0	1	0	0
chrY	90805201	90805201	+	6.80438622938935e-06	0.000208727520246908	-27.6954177897574	16832	11516	XR_001782922.1	+	0	0	1	0	0
chrY	90805749	90805749	+	0.000597537204970884	0.00954629691508352	-28.0259472209937	16837	12064	XR_001782922.1	+	0	0	1	0	0
chrY	90805892	90805892	+	0.000569790140079177	0.00916486292438693	-20.9477124183007	16838	12207	XR_001782922.1	+	0	0	1	0	0
chrY	90805901	90805901	+	4.76636780992219e-05	0.00112637973520518	-26.2428354193473	16839	12216	XR_001782922.1	+	0	0	1	0	0
chrY	90805947	90805947	+	0.00453060587034703	0.0460278680663493	-8.15677966101694	16840	12262	XR_001782922.1	+	0	0	1	0	0
chrY	90806755	90806755	+	0.00116191729274616	0.0161278517885865	-5.20833333333334	16856	13070	XR_001782922.1	+	0	1	1	0	0
chrY	90806794	90806794	+	0.000818430083527779	0.0121208960043175	-8.16227797359873	16858	13109	XR_001782922.1	+	0	1	1	0	0
chrY	90807747	90807747	+	1.94870734858467e-08	1.28730041889803e-06	-44.0981735159817	16884	14062	XR_001782922.1	+	0	0	1	0	0
chrY	90807769	90807769	+	0.000200899991118222	0.0037943188602998	-31.376795076362	16885	14084	XR_001782922.1	+	0	0	1	0	0
chrY	90807785	90807785	+	0.00445672817344943	0.0454724818794415	-22.3877551020408	16886	14100	XR_001782922.1	+	0	0	1	0	0
chrY	90807806	90807806	+	3.03485164864767e-09	2.55048344845739e-07	-57.6530612244898	16887	14121	XR_001782922.1	+	0	0	1	0	0
chrY	90807851	90807851	+	0.00011080620693982	0.00229409670159133	-40.4573687182383	16889	14166	XR_001782922.1	+	0	0	1	0	0
chrY	90808578	90808578	+	2.1619755058939e-06	7.60048229716033e-05	-34.2224362060664	16895	14893	XR_001782922.1	+	0	0	1	0	0
chrY	90808587	90808587	+	2.25258489305818e-06	7.82221244370931e-05	-33.7814645308924	16896	14902	XR_001782922.1	+	0	0	1	0	0
chrY	90808837	90808837	+	2.48519046798466e-11	3.36156975595884e-09	-41.1328474619614	16900	15152	XR_001782922.1	+	0	0	1	0	0
chrY	90808869	90808869	+	7.89637674297068e-08	4.33011912444477e-06	-30.3258145363408	16901	15184	XR_001782922.1	+	0	0	1	0	0
chrY	90808877	90808877	+	1.8838215099876e-06	6.72246309971139e-05	-30.5283175848339	16902	15192	XR_001782922.1	+	0	0	1	0	0
