chr	start	end	strand	E18pt5_3	E18pt5_4	Week4_2	Week4_3	Week4_4	X2.year_3	X2.year_4	pval	clusters
chr4	146428955	146428955	+	0.620689655172414	0.714285714285714	0	0.4	0	0.6875	0.833333333333333	0.0295181452671389	1
chr4	146456474	146456474	-	0.361111111111111	0.382352941176471	0.277777777777778	0.272727272727273	0	0.703703703703704	0.543478260869565	0.0460777727457142	1
chr4	146475324	146475324	+	0.368421052631579	0.642857142857143	0	0.363636363636364	0	0.777777777777778	0.705882352941177	0.0432921873770814	1
chr4	146475348	146475348	-	0.454545454545455	0.5	0	0.454545454545455	0	0.928571428571429	0.846153846153846	0.0321138828691963	1
chr4	146478678	146478678	+	0.777777777777778	0.777777777777778	0.666666666666667	0.6	0.588235294117647	0.85	0.909090909090909	0.00338254548362337	1
chr4	146496443	146496443	-	0.12	0.277777777777778	0	0.0909090909090909	0	0.5	0.466666666666667	0.00487913439264297	1
chr4	146514044	146514044	-	0.363636363636364	0.5	0	0.272727272727273	0	0.615384615384615	0.473684210526316	0.0383010290458558	1
chr4	146523820	146523820	-	0.807692307692308	0.6	0	0.466666666666667	0	0.857142857142857	0.9375	0.0340882016998304	1
chr4	146975127	146975127	-	0.733333333333333	0.625	0.142857142857143	0	0	0.416666666666667	0.55	0.00261272008735059	1
chr4	147086989	147086989	+	0.230769230769231	0.307692307692308	0.153846153846154	0.0769230769230769	0	0.4	0.375	0.0120729266875216	1
chr4	147124867	147124867	-	0.307692307692308	0.31578947368421	0	0.166666666666667	0	0.285714285714286	0.5	0.0434925243619841	1
chr4	147219612	147219612	+	0.666666666666667	0.666666666666667	0.545454545454545	0	0	0.964285714285714	0.875	0.0497628940108426	1
chr4	147235831	147235831	+	0.5	0.538461538461538	0.142857142857143	0	0	0.590909090909091	0.538461538461538	0.00129582838209633	1
chr4	147258756	147258756	-	0.6875	0.7	0	0	0.285714285714286	0.785714285714286	0.782608695652174	0.00497134151497273	1
chr4	147272699	147272699	-	0.4	0.7	0	0	0.25	0.8	0.545454545454545	0.0378370888566939	1
chr4	147275384	147275384	-	0.692307692307692	0.4375	0	0.142857142857143	0	0.272727272727273	0.181818181818182	0.0181758313151888	1
chr4	147276021	147276021	+	0.333333333333333	0.307692307692308	0.0666666666666667	0.2	0	0.368421052631579	0.529411764705882	0.0287933129324775	1
chr4	147276023	147276023	+	0.375	0.384615384615385	0.235294117647059	0	0	0.444444444444444	0.352941176470588	0.0394591892019967	1
chr4	147276038	147276038	+	0.473684210526316	0.533333333333333	0.25	0	0	0.5	0.529411764705882	0.015296459920777	1
chr4	147276045	147276045	+	0.789473684210526	0.733333333333333	0.352941176470588	0	0	0.631578947368421	0.647058823529412	0.0154505880816298	1
chr4	147276048	147276048	+	0.4	0.266666666666667	0.117647058823529	0	0	0.368421052631579	0.1875	0.0468920417396891	1
chr4	147284833	147284833	-	0.866666666666667	0.769230769230769	0	0.545454545454545	0	0.9	0.833333333333333	0.0461687556813914	1
chr4	147292362	147292362	+	0.894736842105263	0.888888888888889	0.615384615384615	0	0	1	0.956521739130435	0.0465814408143678	1
chr4	147294151	147294151	-	0.769230769230769	0.857142857142857	0.411764705882353	0	0	0.9	0.625	0.0307069994826015	1
chr4	147306398	147306398	+	0.888888888888889	0.9	0	0.545454545454545	0	0.9375	0.888888888888889	0.0333105766114151	1
chr4	147309824	147309824	-	0.785714285714286	0.909090909090909	0	0.333333333333333	0	0.666666666666667	1	0.0171124628341268	1
chr4	147424645	147424645	+	0.444444444444444	0.526315789473684	0.142857142857143	0	0	0.4	0.428571428571429	0.00335610159889859	1
chr4	147449141	147449141	+	0.428571428571429	0.181818181818182	0	0.133333333333333	0	0.428571428571429	0.4	0.0360139730455221	1
chr4	147449224	147449224	+	0.454545454545455	0.5	0	0.166666666666667	0	0.2	0.5	0.0461269465814078	1
chr4	147449970	147449970	+	0.526315789473684	0.571428571428571	0	0.25	0	0.666666666666667	0.4375	0.0242142642905654	1
chr4	147504357	147504357	-	1	0.846153846153846	0.5	0	0	0.916666666666667	0.857142857142857	0.0260898103642209	1
chr4	147527293	147527293	+	0.6	0.727272727272727	0.476190476190476	0.409090909090909	0.25	0.740740740740741	0.631578947368421	0.0455977515597762	1
chr4	147604422	147604422	-	0.545454545454545	0.75	0	0.363636363636364	0	0.5	0.545454545454545	0.0495116694245774	1
chr4	147777051	147777051	-	0.818181818181818	0.8	0	0.428571428571429	0	0.5	0.6	0.0343535002305495	1
chr4	147777062	147777062	+	0.6	0.533333333333333	0.384615384615385	0	0	0.818181818181818	0.769230769230769	0.0227914360516342	1
chr4	147816491	147816491	+	0.818181818181818	1	0.538461538461538	0	0	0.727272727272727	0.785714285714286	0.0479021007578462	1
chr5	13859247	13859247	-	0.523809523809524	0.7	0	0.25	0	0.25	0.526315789473684	0.0463212145737127	1
chr5	14903538	14903538	+	0.928571428571429	0.666666666666667	0.4	0.05	0.294117647058824	0.625	0.764705882352941	0.039694471567826	1
chr5	14952094	14952094	+	0.764705882352941	0.8	0.25	0.4	0.454545454545455	0.6	0.68421052631579	0.0113999826873228	1
chr5	14973475	14973475	+	0.941176470588235	1	0.636363636363636	0.638888888888889	0.448275862068966	1	0.954545454545455	0.00789163470154639	1
chr5	14973622	14973622	-	0.777777777777778	0.6875	0.3	0.371428571428571	0.545454545454545	0.69047619047619	0.807692307692308	0.0329960321629489	1
chr5	14989822	14989822	+	0.666666666666667	0.75	0.290322580645161	0.111111111111111	0.19047619047619	0.470588235294118	0.578947368421053	0.00499264458936327	1
chr5	14989823	14989823	-	0.9375	1	0.35	0.2	0	0.692307692307692	0.888888888888889	0.00768843841023073	1
chr5	14989860	14989860	-	0.8	1	0.333333333333333	0.318181818181818	0	0.75	0.625	0.0191128297501842	1
chr5	15000020	15000020	-	0.933333333333333	1	0.476190476190476	0.214285714285714	0.307692307692308	1	1	0.00240259404847181	1
chr5	15011718	15011718	+	0.571428571428571	0.818181818181818	0.483870967741935	0.333333333333333	0.461538461538462	1	0.928571428571429	0.0134952755037888	1
chr5	15011720	15011720	+	0.55	0.818181818181818	0.451612903225806	0.318181818181818	0.416666666666667	1	0.933333333333333	0.0115479112114394	1
chr5	15014595	15014595	+	0.470588235294118	0.333333333333333	0	0.0833333333333333	0	0.1875	0.304347826086957	0.011391897451467	1
chr5	15019889	15019889	+	0.535714285714286	0.4	0.2	0.0989010989010989	0.195402298850575	0.621621621621622	0.653846153846154	0.00287089751548728	1
chr5	15022037	15022037	+	0.866666666666667	0.923076923076923	0.593220338983051	0.6	0.595238095238095	0.931034482758621	0.888888888888889	0.000234362887623833	1
chr5	15022496	15022496	-	0.818181818181818	0.823529411764706	0.611111111111111	0.428571428571429	0.5	0.7	0.866666666666667	0.0309289278341596	1
chr5	15037446	15037446	-	0.733333333333333	0.806451612903226	0.730769230769231	0.622950819672131	0.573770491803279	0.909090909090909	0.928571428571429	0.0213744749633943	1
chr5	15045269	15045269	-	0.833333333333333	0.909090909090909	0.5625	0.636363636363636	0.642857142857143	0.9	0.714285714285714	0.0437644880455303	1
chr5	15061543	15061543	-	1	1	0.608695652173913	0.657142857142857	0.6875	1	1	0.000222487464403628	1
chr5	15463664	15463664	+	1	0.941176470588235	0.75	0.636363636363636	0.676470588235294	0.869565217391304	0.88235294117647	0.0056363579822719	1
chr5	15507769	15507769	+	1	1	0.772727272727273	0.583333333333333	0.666666666666667	0.909090909090909	0.928571428571429	0.0122985753636326	1
chr5	15514108	15514108	+	1	1	0.517241379310345	0.583333333333333	0.454545454545455	0.8	0.941176470588235	0.00300719768397217	1
chr5	15603678	15603678	-	0.727272727272727	0.769230769230769	0.4	0.5	0.3	0.8	0.933333333333333	0.00821713449266726	1
chr5	15680643	15680643	+	0.964285714285714	1	0.719298245614035	0.64406779661017	0.636363636363636	0.966666666666667	1	0.000930754110126598	1
chr5	15680644	15680644	-	0.933333333333333	0.952380952380952	0.605263157894737	0.604166666666667	0.512820512820513	0.818181818181818	0.857142857142857	0.00120853020620002	1
chr5	15689588	15689588	+	0.676470588235294	0.863636363636364	0.361702127659574	0.528571428571429	0.375	0.861111111111111	0.68	0.0388405516072419	1
chr5	15697867	15697867	-	0.529411764705882	0.466666666666667	0.3125	0.227272727272727	0.421052631578947	0.666666666666667	0.733333333333333	0.0136922716040287	1
chr5	15709426	15709426	-	0.6	0.769230769230769	0	0.0256410256410256	0.05	0.428571428571429	0	0.0284171298846873	1
chr5	25938627	25938627	-	0.375	0.4	0.3	0	0	0.5625	0.833333333333333	0.0335722954395496	1
chr5	26007290	26007290	+	0.428571428571429	0.307692307692308	0	0	0	0.0526315789473684	0.210526315789474	0.0117048432043312	1
chr5	26007356	26007356	+	0.0952380952380952	0.230769230769231	0.166666666666667	0.1	0	0.444444444444444	0.4	0.022238196151118	1
chr5	87945085	87945085	-	1	0.9	0.6	0	0	1	0.947368421052632	0.0393585576352179	1
chr5	88457268	88457268	+	0.636363636363636	0.769230769230769	0	0.307692307692308	0	0.833333333333333	0.769230769230769	0.0084118220113115	1
chr5	93662483	93662483	+	0.7	0.714285714285714	0	0.545454545454545	0	0.928571428571429	0.923076923076923	0.0448818342241425	1
chr5	93662484	93662484	-	0.7	0.5	0	0.384615384615385	0	0.846153846153846	0.909090909090909	0.0207692743005671	1
chr5	93683279	93683279	-	0.555555555555556	0.714285714285714	0.2	0	0	0.4	0.428571428571429	0.00784724274013604	1
chr5	93687682	93687682	+	0.5	0.909090909090909	0	0	0	0.5	0.533333333333333	0.0123266025912956	1
chr5	94454784	94454784	-	1	0.888888888888889	0	0	0.538461538461538	0.923076923076923	0.8	0.0347113201447482	1
chr5	94455723	94455723	+	0.88235294117647	0.666666666666667	0	0.454545454545455	0	0.714285714285714	0.791666666666667	0.0412954219520523	1
chr5	94547435	94547435	-	0.8	0.5	0.4	0	0	0.785714285714286	0.769230769230769	0.0414588462269616	1
chr5	95249046	95249046	-	0.7	0.944444444444444	0	0.454545454545455	0	0.6875	0.75	0.041037925382671	1
chr5	100571133	100571133	+	0	0.307692307692308	0	0	0	0.363636363636364	0.4	0.0463520472772104	1
chr5	101674404	101674404	-	1	1	0	0.666666666666667	0	1	1	0.0493827160493827	1
chr5	127010908	127010908	+	0.416666666666667	0.608695652173913	0	0	0.1875	0.523809523809524	0.363636363636364	0.0236510047082824	1
chr5	139736957	139736957	-	0.727272727272727	0.818181818181818	0.6	0	0	1	1	0.0489556345543773	1
chr5	145649623	145649623	+	0.722222222222222	0.533333333333333	0.3	0	0	0.25	0.4	0.0442273884333107	1
chr5	145652716	145652716	-	0.666666666666667	0.533333333333333	0.333333333333333	0	0	0.583333333333333	0.6	0.0292438114345515	1
chr5	145662307	145662307	-	0.9	0.818181818181818	0	0	0.473684210526316	0.818181818181818	0.6875	0.032713232721532	1
chr5	145670609	145670609	+	0.846153846153846	0.941176470588235	0	0	0.571428571428571	0.916666666666667	1	0.0380268270477156	1
chr5	145675984	145675984	+	1	0.916666666666667	0	0.538461538461538	0	0.894736842105263	0.888888888888889	0.0290690865541217	1
chr5	145678198	145678198	+	0.941176470588235	0.695652173913043	0.384615384615385	0	0	0.571428571428571	0.75	0.0318908219179961	1
chr5	145678727	145678727	+	0.818181818181818	1	0.5	0	0	1	1	0.0212873633306605	1
chr5	145682296	145682296	-	0.8125	1	0.545454545454545	0	0	0.947368421052632	0.916666666666667	0.0354696391811744	1
chr5	145687152	145687152	-	1	0.954545454545455	0.416666666666667	0	0	0.866666666666667	0.846153846153846	0.0100127772333626	1
chr5	146261251	146261251	-	0.285714285714286	0	0	0	0	0.421052631578947	0.583333333333333	0.0223089227767045	1
chr5	146261259	146261259	-	0.285714285714286	0.0909090909090909	0	0	0	0.31578947368421	0.333333333333333	0.0161706716679175	1
chr5	146261286	146261286	-	0.238095238095238	0	0	0.2	0	0.578947368421053	0.727272727272727	0.0157416094980392	1
chr5	146261293	146261293	-	0.294117647058824	0.272727272727273	0	0	0	0.555555555555556	0.636363636363636	6.52264848468873e-05	1
chr5	146261297	146261297	-	0.294117647058824	0.272727272727273	0	0	0	0.578947368421053	0.727272727272727	0.000459576704743672	1
chr5	146261311	146261311	-	0.1875	0.0909090909090909	0	0	0	0.368421052631579	0.6	0.00985682024291737	1
chr5	146261319	146261319	-	0.3	0.208333333333333	0.176470588235294	0.12	0.1875	0.454545454545455	0.481481481481481	0.00350835101839165	1
chr5	146261321	146261321	-	0.153846153846154	0	0	0	0	0.473684210526316	0.454545454545455	0.00174860163914054	1
chr6	3182842	3182842	-	0.333333333333333	0.428571428571429	0.25	0	0	0.625	0.636363636363636	0.0124518523523236	1
chr6	3183122	3183122	-	0.25	0.272727272727273	0.368421052631579	0	0	0.769230769230769	0.9	0.018112338873936	1
chr6	3191903	3191903	+	0.727272727272727	0.727272727272727	0.4	0	0	0.833333333333333	0.642857142857143	0.0283894693656531	1
chr6	13040011	13040011	+	0.545454545454545	0.833333333333333	0	0	0.181818181818182	1	0.8	0.00630064038664863	1
chr6	23460380	23460380	-	1	0.933333333333333	0	0.636363636363636	0	0.933333333333333	1	0.0481621058839461	1
chr6	30804613	30804613	-	1	0.8	0.461538461538462	0	0	0.842105263157895	0.733333333333333	0.0283845348246468	1
chr6	31060547	31060547	+	0.538461538461538	0.727272727272727	0	0.4	0	1	1	0.0138139131666935	1
chr6	58603755	58603755	-	0.529411764705882	0.791666666666667	0.3	0	0	0.423076923076923	0.53125	0.0385248418993568	1
chr6	81866387	81866387	-	1	0.888888888888889	0	0.266666666666667	0.5	1	0.88235294117647	0.0212770389807258	1
chr7	12041570	12041570	-	0.846153846153846	0.571428571428571	0	0	0.5	0.928571428571429	0.916666666666667	0.0442222577934622	1
chr7	15288394	15288394	-	1	0.944444444444444	0.5	0	0	1	1	0.0162362411306693	1
chr7	15308505	15308505	-	0.615384615384615	0.363636363636364	0.1	0	0	0.153846153846154	0.333333333333333	0.0318272320817344	1
chr7	15397145	15397145	+	0.6875	0.80952380952381	0	0.25	0	0.529411764705882	0.571428571428571	0.00612748546048047	1
chr7	15419705	15419705	+	0.5625	0.416666666666667	0.4	0	0	0.833333333333333	0.833333333333333	0.0270197561935314	1
chr7	15434656	15434656	-	0.625	0.833333333333333	0	0.384615384615385	0	0.6	0.68421052631579	0.0347862828881252	1
chr7	15533963	15533963	+	0.7	0.666666666666667	0	0.363636363636364	0	0.578947368421053	0.6	0.025885245931865	1
chr7	22816973	22816973	-	0.2	0.615384615384615	0	0	0.0833333333333333	0.565217391304348	0.705882352941177	0.0311829253424643	1
chr7	22844450	22844450	+	0.761904761904762	0.7	0.4	0	0	0.916666666666667	0.692307692307692	0.0260265796926684	1
chr7	22872994	22872994	-	0.6875	0.769230769230769	0.461538461538462	0	0	0.647058823529412	0.866666666666667	0.0491329790650069	1
chr7	22889788	22889788	+	0.923076923076923	1	0	0	0.545454545454545	0.916666666666667	1	0.0271525926695638	1
chr7	43175405	43175405	+	0.909090909090909	0.846153846153846	0.5	0	0	0.733333333333333	0.588235294117647	0.0445840497580866	1
chr7	43195428	43195428	-	0.52	0.466666666666667	0.3	0.230769230769231	0	0.6	0.666666666666667	0.0260148132703412	1
chr7	59748305	59748305	+	0.72	0.857142857142857	0	0	0.5	0.894736842105263	0.826086956521739	0.0371746180723071	1
chr7	59797300	59797300	+	0.933333333333333	1	0	0	0.615384615384615	0.894736842105263	0.91304347826087	0.0472282961396611	1
chr7	59861100	59861100	+	0.857142857142857	0.733333333333333	0	0	0.2	0.944444444444444	1	0.000876632115166333	1
chr7	68450069	68450069	+	0.5	0.833333333333333	0.272727272727273	0	0	0.454545454545455	0.5	0.03883740159078	1
chr7	99654490	99654490	-	0.714285714285714	0.909090909090909	0	0.4	0	0.833333333333333	0.769230769230769	0.0199267199831104	1
chr7	106271072	106271072	+	0.6	0.6875	0	0.454545454545455	0	0.8	0.722222222222222	0.045392785609335	1
chr7	122393870	122393870	-	0.3	0.153846153846154	0.181818181818182	0	0	0.615384615384615	0.916666666666667	0.0126505628710054	1
chr7	123129549	123129549	-	1	1	0	0.5	0	1	1	0.0150815635580179	1
chr7	129334072	129334072	-	0.818181818181818	0.9	0.4	0	0	0.5	0.454545454545455	0.0220855884715804	1
chr8	12811414	12811414	+	0.454545454545455	0.545454545454545	0	0.181818181818182	0	0.5	0.333333333333333	0.0158512823556114	1
chr8	15519991	15519991	-	0.542857142857143	0.555555555555556	0.294117647058824	0.333333333333333	0.352941176470588	0.931034482758621	0.727272727272727	0.00481680391713153	1
chr8	15519992	15519992	-	0.0952380952380952	0.102564102564103	0	0	0	0.416666666666667	0.26	0.00658540979636536	1
chr8	19712120	19712120	-	0.25	0.2	0	0	0.1	0.357142857142857	0.347826086956522	0.00342365702237393	1
chr8	19717572	19717572	-	0.9375	0.941176470588235	0.6	0	0	0.875	1	0.0439161820716318	1
chr8	19764414	19764414	+	0.416666666666667	0.611111111111111	0	0.266666666666667	0	0.611111111111111	0.454545454545455	0.0380989794206587	1
chr8	19785005	19785005	+	0.333333333333333	0.3	0.19047619047619	0.153846153846154	0.142857142857143	0.416666666666667	0.466666666666667	0.000944083351866653	1
chr8	20122722	20122722	+	0.142857142857143	0	0	0	0	0.277777777777778	0.285714285714286	0.00899445227310449	1
chr8	20122739	20122739	+	0.0967741935483871	0.153846153846154	0	0.0952380952380952	0.0833333333333333	0.260869565217391	0.4	0.0241779407213003	1
chr8	20151685	20151685	+	0.6	0.578947368421053	0	0.3	0	0.611111111111111	0.458333333333333	0.0265818950099437	1
chr8	20284958	20284958	-	0.5	0.363636363636364	0	0	0.181818181818182	0.25	0.0769230769230769	0.0465559933881458	1
chr8	20297017	20297017	-	0.15	0.285714285714286	0	0.142857142857143	0	0.285714285714286	0.375	0.0442576942864789	1
chr8	20297022	20297022	-	0.157894736842105	0.333333333333333	0	0.133333333333333	0	0.307692307692308	0.3125	0.0476815902019829	1
chr8	20297052	20297052	-	0.142857142857143	0.333333333333333	0	0	0	0.4	0.416666666666667	0.00652192596100094	1
chr8	20302970	20302970	-	0.857142857142857	0.694444444444444	0.428571428571429	0	0	0.647058823529412	0.6	0.0391369972460447	1
chr8	20403809	20403809	+	0.5	0.285714285714286	0	0	0	0.2	0.125	0.0149159757065203	1
chr8	20583373	20583373	-	0.714285714285714	0.703703703703704	0.3	0	0	0.842105263157895	0.636363636363636	0.011731364190133	1
chr8	20591113	20591113	+	0.666666666666667	0.692307692307692	0	0.166666666666667	0.416666666666667	0.652173913043478	0.666666666666667	0.0345452321303652	1
chr8	81802394	81802394	-	0.466666666666667	0.466666666666667	0	0.3	0	0.666666666666667	0.454545454545455	0.0460046477496876	1
chr8	81802407	81802407	-	0.578947368421053	0.266666666666667	0	0.2	0	0.636363636363636	0.727272727272727	0.0208510790829903	1
chr8	123600750	123600750	+	0.80952380952381	0.8125	0.363636363636364	0	0	0.769230769230769	0.8	0.0102813128263936	1
chr9	3011427	3011427	+	0.521739130434783	0.6	0	0.363636363636364	0	0.666666666666667	0.5625	0.0418132090947397	1
chr9	11070236	11070236	+	0.714285714285714	0.75	0.454545454545455	0	0	0.833333333333333	0.9	0.0256273201312914	1
chr9	56223614	56223614	+	0.523809523809524	0.45	0.3	0.482758620689655	0.391304347826087	0.760869565217391	0.658536585365854	0.0278691541149737	1
chrX	19564876	19564876	+	1	1	0.588235294117647	0	0	0.875	1	0.0354957947522175	1
chrX	31132242	31132242	-	0.75	0.789473684210526	0	0	0.454545454545455	0.766666666666667	0.9	0.0283305125536701	1
chrX	31179034	31179034	-	0.4	0.416666666666667	0	0	0	0.454545454545455	0.411764705882353	1.19306183935389e-05	1
chrX	31195862	31195862	-	0.75	0.722222222222222	0	0.416666666666667	0	0.9	0.923076923076923	0.0149666136794163	1
chrX	31234870	31234870	+	0.916666666666667	0.88235294117647	0.5	0.576923076923077	0.454545454545455	0.954545454545455	0.8125	0.00469674687930004	1
chrX	31731713	31731713	-	0.647058823529412	0.8	0	0	0.363636363636364	0.555555555555556	0.789473684210526	0.033008470675516	1
chrX	31736985	31736985	+	0.666666666666667	0.5	0	0	0.25	0.434782608695652	0.454545454545455	0.020131010290921	1
chrX	31738572	31738572	+	0.956521739130435	1	0	0.636363636363636	0	1	1	0.043006717693971	1
chrX	33081101	33081101	-	0.545454545454545	0.769230769230769	0	0.5	0	0.875	0.9	0.0482647103601647	1
chrX	33929856	33929856	-	0.578947368421053	0.388888888888889	0	0.3	0	0.517241379310345	0.611111111111111	0.0431140423832513	1
chrX	34334280	34334280	-	0.928571428571429	0.85	0	0.5	0	1	0.928571428571429	0.0217471080817267	1
chrX	169979338	169979338	+	0.791666666666667	0.636363636363636	0.25	0.181818181818182	0.0769230769230769	0.219512195121951	0.571428571428571	0.0401715282394105	1
chrX	169987216	169987216	-	0.595238095238095	0.555555555555556	0.181818181818182	0.181818181818182	0	0.411764705882353	0.791666666666667	0.0408285706400849	1
chrX	169987429	169987429	+	0.516129032258065	0.580645161290323	0.2	0.263157894736842	0	0.463414634146341	0.652173913043478	0.0304667771717297	1
chrX	169996599	169996599	+	0.52	0.461538461538462	0	0	0.181818181818182	0.45	0.692307692307692	0.0146444194022535	1
chrX	170813725	170813725	-	0.421052631578947	0.466666666666667	0	0	0.230769230769231	0.88235294117647	0.80952380952381	0.00270307239265038	1
chrY	89269546	89269546	-	0.533333333333333	0.285714285714286	0	0	0.0909090909090909	0.545454545454545	0.478260869565217	0.0109955089937344	1
chrY	90740548	90740548	+	0.538461538461538	0.576923076923077	0.32	0.153846153846154	0	0.361702127659574	0.479166666666667	0.0490986250860073	1
chrY	90761399	90761399	-	1	0.923076923076923	0	0.6	0	0.909090909090909	1	0.040210527792776	1
chrY	90761458	90761458	-	1	0.8125	0.571428571428571	0	0	0.833333333333333	1	0.0477354562267986	1
chrY	90787969	90787969	-	1	1	0.666666666666667	0	0	1	1	0.0493827160493827	1
chrY	90799436	90799436	+	0.756756756756757	0.448275862068966	0	0.142857142857143	0	0.317073170731707	0.5	0.0269081640297842	1
chrY	90800260	90800260	+	0.941176470588235	0.866666666666667	0.384615384615385	0	0	0.785714285714286	0.947368421052632	0.0108611911446006	1
chrY	90800757	90800757	-	0.582089552238806	0.352941176470588	0.1	0.125	0	0.148148148148148	0.146341463414634	0.0231344840449009	1
chrY	90807786	90807786	-	0.7	0.462962962962963	0	0	0	0.157894736842105	0.333333333333333	0.00935902760041245	1
