chr	start	end	strand	pvalue	qvalue	meth.diff	target.row	dist.to.feature	feature.name	feature.strand	prom	exon	intron	CpGi	shores
chr1	85288225	85288225	+	0.533612937086017	0.620035704989031	1.15633912367125	1268	-5343	XM_030255714.1	-	0	0	1	0	0
chr1	85288246	85288246	+	0.975408258488059	0.799651565933561	-0.0998402555910549	1269	-5364	XM_030255714.1	-	0	0	1	0	0
chr1	85288354	85288354	+	0.83994382240486	0.760562719951559	-0.713012477718356	1270	-5472	XM_030255714.1	-	0	0	1	0	0
chr1	85288583	85288583	+	0.805795087481046	0.746495150765465	1.13399676000926	1271	-5701	XM_030255714.1	-	0	0	1	0	0
chr1	85288601	85288601	+	0.0168466191255392	0.0784966143737924	12.5630526378256	1272	-5719	XM_030255714.1	-	0	0	1	0	0
chr1	85288647	85288647	+	0.143147146787219	0.309921898358619	-8.81081081081081	1273	-5765	XM_030255714.1	-	0	0	1	0	0
chr1	85288839	85288839	+	0.64670679447556	0.678257180143345	-1.57536698890083	1274	-5957	XM_030255714.1	-	0	0	1	0	0
chr1	85288889	85288889	+	0.611178236208564	0.660647425081989	1.06769165065128	1275	-6007	XM_030255714.1	-	0	0	1	0	0
chr1	85289849	85289849	+	0.377977996093781	0.518210853633539	5.87209302325582	1276	-6967	XM_030255714.1	-	0	0	1	0	0
chr1	85289875	85289875	+	0.0132713802933405	0.065616690395391	-9.64865346887819	1277	-6993	XM_030255714.1	-	0	0	1	0	0
chr1	85289881	85289881	+	0.578916281069544	0.644427646418742	-1.91611667021503	1278	-6999	XM_030255714.1	-	0	0	1	0	0
chr1	85289894	85289894	+	0.715646187769596	0.710093679006904	1.5947888589398	1279	-7012	XM_030255714.1	-	0	0	1	0	0
chr1	85289926	85289926	+	0.870627322982579	0.772974356775215	1.17287098419173	1280	-7044	XM_030255714.1	-	0	0	1	0	0
chr1	85290023	85290023	+	0.874294788129023	0.774531168483976	0.272727272727269	1281	-7141	XM_030255714.1	-	0	0	1	0	0
chr1	85290249	85290249	+	0.0157463620376318	0.0745997162169513	12.0038839665008	1282	-7367	XM_030255714.1	-	0	0	1	0	0
chr1	85290323	85290323	+	0.00205980835703831	0.0152137721161481	14.2445628690768	1283	-7441	XM_030255714.1	-	0	0	1	0	0
chr1	85290333	85290333	+	0.477091642534289	0.584652417407412	-1.73109765564353	1284	-7451	XM_030255714.1	-	0	0	1	0	0
chr1	85290336	85290336	+	0.859576843901259	0.768377399876597	-0.773214159040925	1285	-7454	XM_030255714.1	-	0	0	1	0	0
chr1	85290940	85290940	+	0.382890008669466	0.521583075730448	-10.71761416589	1286	-8058	XM_030255714.1	-	0	0	1	0	0
chr1	85290999	85290999	+	0.275866460511928	0.440539727676499	-6.10526315789474	1287	-8117	XM_030255714.1	-	0	0	1	0	0
chr1	85291859	85291859	+	0.0857648981615238	0.231035400825227	10.8405797101449	1288	-8977	XM_030255714.1	-	0	0	1	0	0
chr1	85291978	85291978	+	0.318966682312426	0.475971095008938	-3.04114490161002	1289	-9096	XM_030255714.1	-	0	0	1	0	0
chr1	85291993	85291993	+	0.220706500433654	0.393721344651102	1.01010101010101	1290	-9111	XM_030255714.1	-	0	0	1	0	0
chr1	85292019	85292019	+	0.352688794590774	0.500681744407512	7.15102974828375	1291	-9137	XM_030255714.1	-	0	0	1	0	0
chr1	85292090	85292090	+	0.600810137329447	0.65592388893947	-5.97117364447495	1292	-9208	XM_030255714.1	-	0	0	1	0	0
chr1	85292221	85292221	+	0.701302289668221	0.703720624209709	-0.735294117647056	1293	-9339	XM_030255714.1	-	0	0	1	0	0
chr1	85292246	85292246	+	0.304909882313188	0.464402004539251	-4.44554414615035	1294	-9364	XM_030255714.1	-	0	0	1	0	0
chr1	85292435	85292435	+	0.588560758479712	0.649337462522442	-2.43389423076923	1295	-9553	XM_030255714.1	-	0	0	1	0	0
chr1	85292560	85292560	+	0.204560167466519	0.377774560294016	-4.40667327062839	1296	-9678	XM_030255714.1	-	0	0	1	0	0
chr1	85292677	85292677	+	0.218315420768697	0.391415780269266	-4.60547504025766	1297	-9795	XM_030255714.1	-	0	0	1	0	0
chr1	85293346	85293346	+	0.448010214748514	0.566881324593703	2.8473315209615	1298	-10464	XM_030255714.1	-	0	0	1	0	0
chr1	85294309	85294309	+	0.737214931268274	0.718384284260424	2.03654358583936	1299	-11427	XM_030255714.1	-	0	0	1	0	0
chr1	85294311	85294311	+	0.0197138684607587	0.0879684006249434	-5.26315789473685	1300	-11429	XM_030255714.1	-	0	0	1	0	0
chr1	85294423	85294423	+	0.340755507735095	0.492065331839099	-1.96078431372549	1301	-11541	XM_030255714.1	-	0	0	1	0	0
chr1	85294873	85294873	+	0.0750680090434135	0.213911747802899	-9.2436974789916	1302	-11991	XM_030255714.1	-	0	0	1	0	0
chr1	85295369	85295369	+	0.224122238511479	0.396812672099996	-7.54397118033482	1303	-12487	XM_030255714.1	-	0	0	1	0	0
chr1	85295378	85295378	+	0.131030982749525	0.295101190828304	-6.27380952380953	1304	-12496	XM_030255714.1	-	0	0	1	0	0
chr1	85295555	85295555	+	0.981406694881967	0.799651565933561	-0.105820105820098	1305	-12673	XM_030255714.1	-	0	0	1	0	0
chr1	85295921	85295921	+	0.706184914905578	0.705793858524497	2.29703862177684	1306	-13039	XM_030255714.1	-	0	0	1	0	0
chr1	85296202	85296202	+	0.127532292097463	0.290777386306875	-5.89857477547833	1307	12814	NM_001378664.1	-	0	0	1	0	0
chr1	85296216	85296216	+	0.337594200331901	0.489821425621165	4.77090492554409	1308	12800	NM_001378664.1	-	0	0	1	0	0
chr1	85296346	85296346	+	0.107900561739106	0.263899189535018	-10.5323020928117	1309	12670	NM_001378664.1	-	0	0	1	0	0
chr1	85296525	85296525	+	0.834170574835393	0.758130627597237	1.08368719037508	1310	12491	NM_001378664.1	-	0	0	1	0	0
chr1	85296683	85296683	+	0.634914610245601	0.67299991915158	-1.9132164995791	1311	12333	NM_001378664.1	-	0	0	1	0	0
chr1	85297012	85297012	+	0.785225828065407	0.737798755087912	-0.619254341164455	1312	12004	NM_001378664.1	-	0	0	1	0	0
chr1	85297095	85297095	+	0.358133900266077	0.504651070515	3.04145769106888	1313	11921	NM_001378664.1	-	0	0	1	0	0
chr1	85297236	85297236	+	0.113636936781206	0.271941816140368	4.40336134453782	1314	11780	NM_001378664.1	-	0	0	1	0	0
chr1	85297380	85297380	+	0.247769331494238	0.41688332253036	-6.36734693877551	1315	11636	NM_001378664.1	-	0	0	1	0	0
chr1	85297624	85297624	+	0.488869346299126	0.592665363124533	-4.33333333333333	1316	11392	NM_001378664.1	-	0	0	1	0	0
chr1	85297854	85297854	+	0.106424074164286	0.261843648441553	-6.09969740404522	1317	11162	NM_001378664.1	-	0	0	1	0	0
chr1	85297888	85297888	+	0.666159766669239	0.687617733593218	2.22942073170732	1318	11128	NM_001378664.1	-	0	0	1	0	0
chr1	85298529	85298529	+	0.272643291454692	0.437949128720532	4.10578484149363	1319	10487	NM_001378664.1	-	0	0	1	0	0
chr1	85298586	85298586	+	0.557989384667344	0.633323157213794	2.14285714285714	1320	10430	NM_001378664.1	-	0	0	1	0	0
chr1	85298646	85298646	+	7.86046734680193e-05	0.00083731929558438	24.1363211951447	1321	10370	NM_001378664.1	-	0	0	1	0	0
chr1	85298829	85298829	+	0.501769090628727	0.600601783930876	-2.88888888888889	1322	10187	NM_001378664.1	-	0	0	1	0	0
chr1	85299370	85299370	+	0.0268027742181059	0.109185430175134	7.91628753412193	1323	9646	NM_001378664.1	-	0	0	1	0	0
chr1	85299655	85299655	+	0.492874281891768	0.595096591447834	1.46255223400835	1324	9361	NM_001378664.1	-	0	0	1	0	0
chr1	85299686	85299686	+	0.883853280959049	0.77790528356034	-0.731064237775647	1325	9330	NM_001378664.1	-	0	0	1	0	0
chr1	85299695	85299695	+	0.32559920436117	0.480278438542311	3.26327173555273	1326	9321	NM_001378664.1	-	0	0	1	0	0
chr1	85299739	85299739	+	0.376279918958095	0.517319323615469	-3.72093023255814	1327	9277	NM_001378664.1	-	0	0	1	0	0
chr1	85299747	85299747	+	0.966936590208323	0.799651565933561	0.139534883720926	1328	9269	NM_001378664.1	-	0	0	1	0	0
chr1	85299765	85299765	+	0.0153499878010851	0.0732045416543807	13.6014433709696	1329	9251	NM_001378664.1	-	0	0	1	0	0
chr1	85299810	85299810	+	0.180304286214672	0.352477277472198	-8.90083632019115	1330	9206	NM_001378664.1	-	0	0	1	0	0
chr1	85299859	85299859	+	0.786368525157758	0.73827742556468	-1.56890711356749	1331	9157	NM_001378664.1	-	0	0	1	0	0
chr1	85299923	85299923	+	0.89183422890471	0.78029089800255	-1.10294117647058	1332	9093	NM_001378664.1	-	0	0	1	0	0
chr1	85300127	85300127	+	0.326006829245873	0.480538612422413	-4.93951612903226	1333	8889	NM_001378664.1	-	0	0	1	0	0
chr1	85300138	85300138	+	0.243104505181427	0.413307216693194	-8.13060179257363	1334	8878	NM_001378664.1	-	0	0	1	0	0
chr1	85300498	85300498	+	0.553108457202908	0.630825505210336	1.15684093437152	1335	8518	NM_001378664.1	-	0	0	1	0	0
chr1	85300613	85300613	+	0.0675900350700182	0.200140585604256	-8.62068965517241	1336	8403	NM_001378664.1	-	0	0	1	0	0
chr1	85300872	85300872	+	0.0756563940934065	0.214988357792638	13.1359851988899	1337	8144	NM_001378664.1	-	0	0	1	0	0
chr1	85302603	85302603	+	0.951350255771476	0.799651565933561	-0.286335628851031	1338	6413	NM_001378664.1	-	0	0	1	0	0
chr1	85302627	85302627	+	0.0129238094578665	0.0643528518025816	9.86261872455901	1339	6389	NM_001378664.1	-	0	0	1	0	0
chr1	85302796	85302796	+	0.488380615633845	0.592428645979429	-3.75484496124031	1340	6220	NM_001378664.1	-	0	0	1	0	0
chr1	85303808	85303808	+	0.0644561576259867	0.194943679562215	11.3445378151261	1341	5208	NM_001378664.1	-	0	0	1	0	0
chr1	85303826	85303826	+	0.391116756421386	0.527510727492907	2	1342	5190	NM_001378664.1	-	0	0	1	0	0
chr1	85303855	85303855	+	0.0109568896548689	0.0571153705507806	-14.3290831815422	1343	5161	NM_001378664.1	-	0	0	1	0	0
chr1	85303912	85303912	+	0.798333421367404	0.743222716236722	1.36259323006311	1344	5104	NM_001378664.1	-	0	0	1	0	0
chr1	85304115	85304115	+	0.543524088583082	0.625535402838391	4.1095890410959	1345	4901	NM_001378664.1	-	0	0	1	0	0
chr1	85304136	85304136	+	0.578938465301944	0.644427646418742	2.55044390637611	1346	4880	NM_001378664.1	-	0	0	1	0	0
chr1	85304249	85304249	+	0.446155419977611	0.565813398534989	-5.64248458985301	1347	4767	NM_001378664.1	-	0	0	1	0	0
chr1	85304318	85304318	+	0.450134531315358	0.567875484718843	4.99462943071966	1348	4698	NM_001378664.1	-	0	0	1	0	0
chr1	85304428	85304428	+	0.365549197207327	0.50984758234896	-4.67868338557994	1349	4588	NM_001378664.1	-	0	0	1	0	0
chr1	85304543	85304543	+	0.827911374296576	0.755581869559937	0.630824372759864	1350	4473	NM_001378664.1	-	0	0	1	0	0
chr1	85304700	85304700	+	0.629933417883812	0.670304456996564	-2.11768851303735	1351	4316	NM_001378664.1	-	0	0	1	0	0
chr1	85304766	85304766	+	0.721057826029858	0.712496352112222	-0.752293577981644	1352	4250	NM_001378664.1	-	0	0	1	0	0
chr1	85305183	85305183	+	0.615149761561235	0.662570800080019	1.64497615390834	1353	3833	NM_001378664.1	-	0	0	1	0	0
chr1	85305190	85305190	+	0.186660080447556	0.359826470262779	-5.51724137931035	1354	3826	NM_001378664.1	-	0	0	1	0	0
chr1	85305207	85305207	+	0.127390149883889	0.290542133824752	3.25035394053799	1355	3809	NM_001378664.1	-	0	0	1	0	0
chr1	85305233	85305233	+	0.299991533322901	0.460822189870033	2.63988190002027	1356	3783	NM_001378664.1	-	0	0	1	0	0
chr1	85305382	85305382	+	0.0648796000032595	0.19563255380021	5.90811965811965	1357	3634	NM_001378664.1	-	0	0	1	0	0
chr1	85305431	85305431	+	0.0370272190870949	0.136172812844248	-11.6618675442205	1358	3585	NM_001378664.1	-	0	0	1	0	0
chr1	85305523	85305523	+	0.188705980330966	0.361811728298	6.38725288773226	1359	3493	NM_001378664.1	-	0	0	1	0	0
chr1	85305525	85305525	+	0.489478173824435	0.592778892555303	3.2312925170068	1360	3491	NM_001378664.1	-	0	0	1	0	0
chr1	85305532	85305532	+	0.361631232812545	0.50693929835599	-4.78613837392463	1361	3484	NM_001378664.1	-	0	0	1	0	0
chr1	85305570	85305570	+	0.192020727994032	0.365181185565979	7.53676470588235	1362	3446	NM_001378664.1	-	0	0	1	0	0
chr1	85305621	85305621	+	0.00230625793269839	0.0166396521852197	-14.7435897435897	1363	3395	NM_001378664.1	-	0	0	1	0	0
chr1	85305941	85305941	+	0.299107913111626	0.460020181600259	-8.64381520119225	1364	3075	NM_001378664.1	-	0	0	1	0	0
chr1	85306240	85306240	+	0.0863119471150548	0.231816310268467	6.01830065359478	1365	2776	NM_001378664.1	-	0	0	1	0	0
chr1	85307121	85307121	+	0.22648984220742	0.398389058869373	5.14124293785311	1366	1895	NM_001378664.1	-	0	0	1	0	0
chr1	85307383	85307383	+	0.930905601553193	0.794559408244949	-0.909090909090915	1367	1633	NM_001378664.1	-	0	0	1	0	0
chr1	85307480	85307480	+	0.640276084554772	0.675205984318929	-1.38146167557932	1368	1536	NM_001378664.1	-	0	0	1	0	0
chr1	85307594	85307594	+	0.156060077882951	0.325783769588322	-4.54747116237799	1369	1422	NM_001378664.1	-	0	0	1	0	0
chr1	85307612	85307612	+	0.829242276516813	0.756111700833001	-1.18939883645766	1370	1404	NM_001378664.1	-	0	0	1	0	0
chr1	85307727	85307727	+	0.430155725217845	0.554688779821533	4.35339308578746	1371	1289	NM_001378664.1	-	0	0	1	0	0
chr1	85307749	85307749	+	0.704370781027146	0.705100404759045	1.73530173530174	1372	1267	NM_001378664.1	-	0	0	1	0	0
chr1	85307839	85307839	+	0.0671658533393154	0.199433015193048	-8.1045751633987	1373	1177	NM_001378664.1	-	0	0	1	0	0
chr1	85307985	85307985	+	0.621323627379227	0.665362117808554	-1.1875127524995	1374	1031	NM_001378664.1	-	0	0	1	0	0
chr1	85308006	85308006	+	0.087569223048237	0.233862107961272	4.38107869142352	1375	1010	NM_001378664.1	-	0	0	1	0	0
chr1	85308075	85308075	+	0.585259527887586	0.647606187617311	1.14607614607615	1376	941	NM_001378664.1	-	1	0	1	0	0
chr1	85308118	85308118	+	0.869479335945202	0.772318193388792	-0.842911877394636	1377	898	NM_001378664.1	-	1	0	1	0	0
chr1	85308172	85308172	+	0.343623022213471	0.494116103484503	-2.87972896668549	1378	844	NM_001378664.1	-	1	0	1	0	0
chr1	85308336	85308336	+	0.0973824533520086	0.249263464023907	-2.4390243902439	1379	680	NM_001378664.1	-	1	0	1	0	0
chr1	85308688	85308688	+	0.108677208772395	0.264919169049642	2.73972602739726	1380	328	NM_001378664.1	-	1	1	0	0	0
chr1	85308708	85308708	+	0.810677702961822	0.748191824061493	0.864661654135335	1381	308	NM_001378664.1	-	1	1	0	0	0
chr1	85308726	85308726	+	0.170384705582766	0.341186256740817	-6.41416625676341	1382	290	NM_001378664.1	-	1	1	0	0	0
chr1	85308756	85308756	+	0.0225636657039826	0.096790042297517	-3.6697247706422	1383	260	NM_001378664.1	-	1	1	0	0	0
chr1	85308916	85308916	+	0.0022825853296801	0.0164943610860646	8.20985062091307	1384	100	NM_001378664.1	-	1	1	0	0	0
chr1	85308966	85308966	+	0.0652731411175217	0.196303320840533	5.28427587251116	1385	50	NM_001378664.1	-	1	1	0	0	0
chr1	85309078	85309078	+	0.00488832603332423	0.0305184626488607	12.431548254036	1386	-64	XM_011238728.2	-	1	0	0	0	0
chr1	85309082	85309082	+	0.0702224338732597	0.204730368693847	1.90476190476191	1387	-68	XM_011238728.2	-	1	0	0	0	0
chr1	85309091	85309091	+	0.391613709418701	0.527751876966211	2.94074183537757	1388	-77	XM_011238728.2	-	1	0	0	0	0
chr1	85309095	85309095	+	1	0.799651565933561	0	1389	-81	XM_011238728.2	-	1	0	0	0	0
chr1	85309592	85309592	+	0.192145248473508	0.3653187247344	-4.97893258426966	1390	-578	XM_011238728.2	-	1	0	0	0	0
chr1	85309667	85309667	+	0.356168006575511	0.503302300119983	2.71844660194175	1391	-653	XM_011238728.2	-	1	0	0	0	0
chr1	85309773	85309773	+	0.798316934949567	0.743222716236722	0.74272133095663	1392	-759	XM_011238728.2	-	1	0	0	0	0
chr1	85309887	85309887	+	0.722237258460061	0.712722103694711	-2.86165730337078	1393	-873	XM_011238728.2	-	1	0	0	0	0
chr1	85310336	85310336	+	0.785538747595074	0.737937261572921	-0.46806583119432	1394	-1322	XM_011238728.2	-	0	0	0	0	0
chr1	85310479	85310479	+	0.0338582777103869	0.128293918013086	7.7106227106227	1395	-1465	XM_011238728.2	-	0	0	0	0	0
chr1	85311146	85311146	+	0.835873346824905	0.759037476784703	-0.800582241630277	1396	-2132	XM_011238728.2	-	0	0	0	0	0
chr1	85311352	85311352	+	0.00396403439300712	0.025687495280757	14.7723704866562	1397	-2338	XM_011238728.2	-	0	0	0	0	0
chr1	85311356	85311356	+	0.005847804348098	0.0351297459861098	6.32911392405063	1398	-2342	XM_011238728.2	-	0	0	0	0	0
chr1	85311406	85311406	+	0.349302507571386	0.497977576533407	-4.16000852242463	1399	-2392	XM_011238728.2	-	0	0	0	0	0
chr1	85311590	85311590	+	0.782957775818679	0.737145293252041	0.717948717948724	1400	-2576	XM_011238728.2	-	0	0	0	0	0
chr1	85311598	85311598	+	0.444191800654298	0.564363210171881	-2.58019148590902	1401	-2584	XM_011238728.2	-	0	0	0	0	0
chr1	85311718	85311718	+	0.232175180704639	0.403248474545389	2.78535416150094	1402	-2704	XM_011238728.2	-	0	0	0	0	0
chr1	85311735	85311735	+	0.637163380175737	0.673608166971626	-1.60404306745769	1403	-2721	XM_011238728.2	-	0	0	0	0	0
chr1	85311817	85311817	+	0.407229243454631	0.539436253605244	-4.99999999999999	1404	-2803	XM_011238728.2	-	0	0	0	0	0
chr1	85311976	85311976	+	0.333702243492926	0.486751147297606	4.56107155305482	1405	-2962	XM_011238728.2	-	0	0	0	0	0
chr1	85311985	85311985	+	0.0835343762180645	0.227566971922933	5.29166666666666	1406	-2971	XM_011238728.2	-	0	0	0	0	0
chr1	85313424	85313424	+	0.28762578966387	0.450377808595511	6.19047619047619	1407	-4410	XM_011238728.2	-	0	1	0	0	0
chr1	85314166	85314166	+	0.508566849583489	0.604694322460836	0.80722891566265	1408	-5152	XM_011238728.2	-	0	1	0	0	0
chr1	85314176	85314176	+	0.586618129610119	0.648312725448892	1.3334656872477	1409	-5162	XM_011238728.2	-	0	1	0	0	0
chr1	85314334	85314334	+	0.00466704668658841	0.0292544218052107	-9.75645712937846	1410	-5320	XM_011238728.2	-	0	1	0	0	0
chr1	85314369	85314369	+	0.378171888778852	0.518271992993576	1.44799208292099	1411	-5355	XM_011238728.2	-	0	1	0	0	0
chr1	85314421	85314421	+	0.340222237613541	0.491752139675055	-3.13236313236313	1412	-5407	XM_011238728.2	-	0	1	0	0	0
chr1	85314431	85314431	+	0.0230398364299571	0.0981363075773853	2.86648663379828	1413	-5417	XM_011238728.2	-	0	1	0	0	0
chr1	85314497	85314497	+	0.700472664698717	0.703493337346816	-1.77193828351012	1414	-5483	XM_011238728.2	-	0	1	0	0	0
chr1	85315411	85315411	+	0.0528569734864604	0.171498469396898	-18.6111111111111	1415	-6397	XM_011238728.2	-	0	0	1	0	0
chr1	85315470	85315470	+	0.0800990212418729	0.22242657809219	8.37606837606838	1416	-6456	XM_011238728.2	-	0	0	1	0	0
chr1	85315576	85315576	+	0.429772842087324	0.554328592157619	2.85179796300146	1417	-6562	XM_011238728.2	-	0	0	1	0	0
chr1	85315715	85315715	+	0.895540286575628	0.781875329213463	0.800674252001687	1418	-6701	XM_011238728.2	-	0	0	1	0	0
chr1	85315780	85315780	+	0.03930450313739	0.141791005300485	-10.6987577639752	1419	-6766	XM_011238728.2	-	0	0	1	0	0
chr1	85315830	85315830	+	0.584603220967371	0.647450388743577	-2.37221494102229	1420	-6816	XM_011238728.2	-	0	0	1	0	0
chr1	85315846	85315846	+	0.277117356166226	0.44168066794703	2.53229974160207	1421	-6832	XM_011238728.2	-	0	0	1	0	0
chr1	85315876	85315876	+	0.911017426989799	0.787524885594033	-0.328499556081685	1422	-6862	XM_011238728.2	-	0	0	1	0	0
chr1	85315942	85315942	+	0.637716951687468	0.673892317340903	-3.11432753293218	1423	-6928	XM_011238728.2	-	0	0	1	0	0
chr1	85316052	85316052	+	0.0330934881590895	0.126297696034716	10.0891926329202	1424	-7038	XM_011238728.2	-	0	0	1	0	0
chr1	85316246	85316246	+	0.035805670229763	0.133278855575376	6.96463178294574	1425	-7232	XM_011238728.2	-	0	0	1	0	0
chr1	85316870	85316870	+	0.644813910649564	0.677337744096077	-3.12214438014012	1426	-7856	XM_011238728.2	-	0	0	1	0	0
chr1	85316991	85316991	+	0.965965542819765	0.799651565933561	0.197368421052635	1427	-7977	XM_011238728.2	-	0	0	1	0	0
chr1	85317027	85317027	+	0.148328121003515	0.317019956073399	-6.19235836627141	1428	-8013	XM_011238728.2	-	0	0	1	0	0
chr1	85317034	85317034	+	0.139757884710233	0.305943889466248	3.97671977864708	1429	-8020	XM_011238728.2	-	0	0	1	0	0
chr1	85317153	85317153	+	0.444245836704789	0.564363210171881	3.24324324324324	1430	-8139	XM_011238728.2	-	0	1	0	0	0
chr1	85317159	85317159	+	0.607512499522789	0.658664189466485	1.25000000000001	1431	-8145	XM_011238728.2	-	0	1	0	0	0
chr1	85317194	85317194	+	0.231451516213194	0.402891462675925	4.64190981432361	1432	-8180	XM_011238728.2	-	0	1	0	0	0
chr1	85317454	85317454	+	0.379221632128367	0.519049534473126	-3.74484598593258	1433	-8440	XM_011238728.2	-	0	0	1	0	0
chr1	85317490	85317490	+	0.13559627641009	0.301410327304967	4.85053037608486	1434	-8476	XM_011238728.2	-	0	0	1	0	0
chr1	85317583	85317583	+	0.743050837366139	0.720963111383276	1.62538699690402	1435	-8569	XM_011238728.2	-	0	0	1	0	0
chr1	85317724	85317724	+	0.804576084470908	0.746254901905168	0.84195423997584	1436	-8710	XM_011238728.2	-	0	0	1	0	0
chr1	85317969	85317969	+	0.995356667051399	0.799651565933561	0.0237586124970268	1437	-8863	XM_017313618.2	+	0	0	1	0	0
chr1	85318283	85318283	+	0.15607039643733	0.325783769588322	5.30846484935438	1438	-8549	XM_017313618.2	+	0	0	1	0	0
chr1	85319569	85319569	+	0.509117464674599	0.605063635695352	1.7249771828415	1439	-7263	XM_017313618.2	+	0	0	1	0	0
chr1	85320197	85320197	+	0.970695624437666	0.799651565933561	-0.136686714051393	1440	-6635	XM_017313618.2	+	0	0	1	0	0
chr1	85320671	85320671	+	0.698245054164346	0.702366667726427	-1.8236074270557	1441	-6161	XM_017313618.2	+	0	0	1	0	0
chr1	85320692	85320692	+	0.297719647102414	0.458792466496105	2.31481481481481	1442	-6140	XM_017313618.2	+	0	0	1	0	0
chr1	85320878	85320878	+	0.0926092177124371	0.242332780161352	8.62533692722373	1443	-5954	XM_017313618.2	+	0	0	1	0	0
chr1	85321458	85321458	+	0.141724988358372	0.308369186648147	4.89599547191171	1444	-5374	XM_017313618.2	+	0	0	1	0	0
chr1	85321495	85321495	+	0.977652966979192	0.799651565933561	0.0736105999263881	1445	-5337	XM_017313618.2	+	0	0	1	0	0
chr1	85321517	85321517	+	0.0487184348623673	0.162526533913185	6.85579196217495	1446	-5315	XM_017313618.2	+	0	0	1	0	0
chr1	85322145	85322145	+	0.367820003752244	0.511465700979129	2.81916639317361	1447	-4687	XM_017313618.2	+	0	0	1	0	0
chr1	85322373	85322373	+	0.903072769699066	0.784776853352551	0.880626223091974	1448	-4459	XM_017313618.2	+	0	0	1	0	0
chr1	85322678	85322678	+	0.594504977387448	0.652654605450976	-2.81390494540784	1449	-4154	XM_017313618.2	+	0	0	1	0	0
chr1	85322838	85322838	+	0.325627598063152	0.480278438542311	-4.42236508864211	1450	-3994	XM_017313618.2	+	0	0	1	0	0
chr1	85323081	85323081	+	0.00947623718471453	0.0512518736747005	19.4444444444444	1451	-3751	XM_017313618.2	+	0	0	1	0	0
chr1	85323093	85323093	+	0.308649289675291	0.467735676928061	5.6547619047619	1452	-3739	XM_017313618.2	+	0	0	1	0	0
chr1	85323098	85323098	+	0.448040817124061	0.566881324593703	7.12121212121212	1453	-3734	XM_017313618.2	+	0	0	1	0	0
chr1	85323100	85323100	+	0.849353450572106	0.764778773942466	-0.771869639794165	1454	-3732	XM_017313618.2	+	0	0	1	0	0
chr1	85323214	85323214	+	0.0314463818040742	0.122266030285804	13.4973791496797	1455	-3618	XM_017313618.2	+	0	0	1	0	0
chr1	85323302	85323302	+	0.292288384404221	0.454387790117208	-5.0548245614035	1456	-3530	XM_017313618.2	+	0	0	1	0	0
chr1	85323338	85323338	+	0.900386393275982	0.78370668986999	-0.348804500703237	1457	-3494	XM_017313618.2	+	0	0	1	0	0
chr1	85323346	85323346	+	0.150254142792251	0.319623467150347	4.5377842993397	1458	-3486	XM_017313618.2	+	0	0	1	0	0
chr1	85323481	85323481	+	0.180912640877531	0.353116998802437	4.99678220097454	1459	-3351	XM_017313618.2	+	0	0	1	0	0
chr1	85324219	85324219	+	0.205261829696373	0.378433952025591	10.1102941176471	1460	-2613	XM_017313618.2	+	0	0	1	0	0
chr1	85324344	85324344	+	0.611418952040293	0.660763779695259	1.83629320319968	1461	-2488	XM_017313618.2	+	0	0	1	0	0
chr1	85324475	85324475	+	0.0553921298670775	0.177015807514639	5.80427446569178	1462	-2357	XM_017313618.2	+	0	0	1	0	0
chr1	85324510	85324510	+	0.621928001851209	0.6657043689387	1.85551707075705	1463	-2322	XM_017313618.2	+	0	0	1	0	0
chr1	85324692	85324692	+	0.944735162052816	0.799080057565806	0.358077399807188	1464	-2140	XM_017313618.2	+	0	0	1	0	0
chr1	85324819	85324819	+	0.0119961197878204	0.0610141353195473	-19.0298507462687	1465	-2013	XM_017313618.2	+	0	0	1	0	0
chr1	85324870	85324870	+	0.00144494594602506	0.0112674397552361	-19.8334875115634	1466	-1962	XM_017313618.2	+	0	0	1	0	0
chr1	85324955	85324955	+	0.347159259748363	0.496035441785272	-4.34192672998643	1467	-1877	XM_017313618.2	+	0	0	1	0	0
chr1	85325022	85325022	+	0.326084933503492	0.48054787872399	5.30545112781955	1468	-1810	XM_017313618.2	+	0	0	1	0	0
chr1	85325040	85325040	+	0.617901685172669	0.663715528281766	1.77196627153855	1469	-1792	XM_017313618.2	+	0	0	1	0	0
chr1	85325052	85325052	+	0.76414181808409	0.729234210922142	1.13305613305613	1470	-1780	XM_017313618.2	+	0	0	1	0	0
chr1	85325125	85325125	+	0.0302190388648442	0.119182569574357	8.58284222600166	1471	-1707	XM_017313618.2	+	0	0	1	0	0
chr1	85325167	85325167	+	0.70798972262512	0.706530989711766	1.19715393592591	1472	-1665	XM_017313618.2	+	0	0	1	0	0
chr1	85325211	85325211	+	0.0362830832667842	0.134389516126776	-9.55663283340907	1473	-1621	XM_017313618.2	+	0	0	1	0	0
chr1	85325295	85325295	+	0.00546976463650296	0.0334326847679522	7.01085254177952	1474	-1537	XM_017313618.2	+	0	0	1	0	0
chr1	85325348	85325348	+	0.381978145402773	0.521055764197669	1.59466965694391	1475	-1484	XM_017313618.2	+	0	0	1	0	0
chr1	85325359	85325359	+	0.27913538224505	0.443603188978028	-2.86803966437834	1476	-1473	XM_017313618.2	+	0	0	1	0	0
chr1	85325363	85325363	+	0.0394338218816012	0.14201839550044	-5.86527293844367	1477	-1469	XM_017313618.2	+	0	0	1	0	0
